 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,6,6,6,10.286,16.407,0.043,6,2,9,0,2
2,0.000,13,13,13,43.441,18.193,0.094,13,2,9,0,2
