Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	14.913	15.478	0	2	26	0	0	NA	NA	NA	NA	NA
2	1	2	14.461	15.139	0	2	60	0.565	0.565	NA	0.565	NA	-143.13	NA
3	1	3	14.085	14.875	0	2	33	1.024	1.024	NA	0.459	NA	-145.008	-1.878
4	1	4	12.881	14.01	0	2	26	2.507	2.507	NA	1.483	NA	-144.293	0.715
5	1	5	10.171	14.085	0	2	33	5.218	4.942	NA	2.711	NA	178.409	-37.298
6	1	6	9.418	13.897	0	2	46	5.994	5.718	NA	0.776	NA	-165.964	15.627
7	1	7	9.569	13.445	0	2	33	6.47	5.718	NA	0.476	NA	-71.565	94.399
8	1	8	9.531	13.031	0	2	46	6.885	5.912	NA	0.416	NA	-95.194	-23.629
9	1	9	8.515	12.166	0	2	40	8.22	7.204	NA	1.335	NA	-139.574	-44.379
10	1	10	8.628	12.09	0	2	13	8.356	7.14	NA	0.136	NA	-33.69	105.884
11	1	11	8.891	12.166	0	2	40	8.63	6.872	NA	0.274	NA	15.945	49.635
12	1	12	9.042	12.316	0	2	33	8.843	6.668	NA	0.213	NA	45	29.055
13	1	13	8.854	12.279	0	2	46	9.035	6.852	NA	0.192	NA	-168.69	146.31
14	1	14	8.816	12.203	0	2	26	9.119	6.92	NA	0.084	NA	-116.565	52.125
15	1	15	8.816	12.203	0	2	60	9.119	6.92	NA	0	NA	0	116.565
16	1	16	8.891	12.504	0	2	53	9.429	6.716	NA	0.31	NA	75.964	75.964
17	1	17	8.891	12.542	0	2	26	9.467	6.699	NA	0.038	NA	90	14.036
18	1	18	8.854	12.542	0	2	53	9.505	6.733	NA	0.038	NA	180	90
19	1	19	8.854	12.542	0	2	26	9.505	6.733	NA	0	NA	0	-180
20	1	20	8.703	12.279	0	2	67	9.808	6.985	NA	0.303	NA	-119.745	-119.745
21	1	21	9.682	13.106	0	2	53	11.09	5.744	NA	1.282	NA	40.236	159.981
22	1	22	10.397	13.408	0	2	26	11.866	4.968	NA	0.776	NA	22.834	-17.403
23	1	23	11.074	13.37	0	2	20	12.544	4.379	NA	0.678	NA	-3.18	-26.013
24	1	24	12.881	14.01	0	2	26	14.461	2.507	NA	1.916	NA	19.502	22.682
25	1	25	11.526	13.633	0	2	46	15.867	3.857	NA	1.406	NA	-164.476	176.022
26	1	26	9.192	13.709	0	2	46	18.201	5.988	NA	2.335	NA	178.152	-17.372
27	1	27	9.418	13.106	0	2	26	18.844	5.984	NA	0.643	NA	-69.444	112.404
28	2	1	3.999	8.252	0	2	60	0	0	NA	NA	NA	NA	NA
29	2	2	3.999	8.139	0	2	114	0.113	0.113	NA	0.113	NA	-90	NA
30	2	3	3.999	8.176	0	2	33	0.151	0.075	NA	0.038	NA	90	180
31	2	4	4.225	8.176	0	2	46	0.376	0.238	NA	0.226	NA	0	-90
32	2	5	4.225	8.176	0	2	20	0.376	0.238	NA	0	NA	0	0
33	2	6	3.848	8.101	0	2	40	0.76	0.213	NA	0.384	NA	-168.69	-168.69
34	2	7	3.961	7.95	0	2	33	0.948	0.303	NA	0.188	NA	-53.13	115.56
35	2	8	4.488	8.628	0	2	40	1.807	0.617	NA	0.858	NA	52.125	105.255
36	2	9	4.94	9.004	0	2	20	2.394	1.205	NA	0.588	NA	39.806	-12.319
37	2	10	4.488	8.816	0	2	13	2.884	0.747	NA	0.489	NA	-157.38	162.814
38	2	11	4.45	8.553	0	2	26	3.15	0.543	NA	0.266	NA	-98.13	59.25
39	2	12	4.262	8.101	0	2	53	3.639	0.303	NA	0.489	NA	-112.62	-14.49
40	2	13	4.262	8.063	0	2	40	3.677	0.324	NA	0.038	NA	-90	22.62
41	2	14	4.187	7.687	0	2	40	4.061	0.595	NA	0.384	NA	-101.31	-11.31
42	2	15	3.999	7.01	0	2	13	4.764	1.242	NA	0.703	NA	-105.524	-4.214
43	2	16	3.547	6.219	0	2	73	5.674	2.082	NA	0.91	NA	-119.745	-14.221
44	3	1	4.977	9.155	0	2	53	0	0	NA	NA	NA	NA	NA
45	3	2	4.902	9.268	0	2	73	0.136	0.136	NA	0.136	NA	123.69	NA
46	3	3	4.789	9.381	0	2	100	0.295	0.294	NA	0.16	NA	135	11.31
47	3	4	4.789	9.305	0	2	127	0.371	0.241	NA	0.075	NA	-90	135
48	3	5	4.789	9.268	0	2	80	0.408	0.219	NA	0.038	NA	-90	0
49	3	6	4.827	9.192	0	2	60	0.492	0.155	NA	0.084	NA	-63.435	26.565
50	3	7	4.94	9.117	0	2	100	0.628	0.053	NA	0.136	NA	-33.69	29.745
51	3	8	5.504	9.945	0	2	93	1.63	0.95	NA	1.002	NA	55.713	89.403
52	3	9	5.542	9.832	0	2	154	1.749	0.882	NA	0.119	NA	-71.565	-127.278
53	3	10	5.655	9.493	0	2	87	2.106	0.757	NA	0.357	NA	-71.565	0
54	3	11	5.655	9.418	0	2	53	2.182	0.727	NA	0.075	NA	-90	-18.435
55	3	12	5.617	9.418	0	2	46	2.219	0.692	NA	0.038	NA	180	-90
56	3	13	5.504	9.493	0	2	73	2.355	0.626	NA	0.136	NA	146.31	-33.69
57	3	14	5.391	9.192	0	2	93	2.676	0.416	NA	0.322	NA	-110.556	103.134
58	3	15	5.354	9.155	0	2	60	2.73	0.376	NA	0.053	NA	-135	-24.444
59	3	16	5.391	9.493	0	2	107	3.07	0.535	NA	0.341	NA	83.66	-141.34
60	3	17	5.278	9.23	0	2	114	3.357	0.31	NA	0.287	NA	-113.199	163.142
