Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	5.879	20.705	0	2	74	0	0	NA	NA	NA	NA	NA
2	1	2	5.879	20.66	0	2	9	0.045	0.045	NA	0.045	NA	-90	NA
3	1	3	5.879	20.078	0	2	65	0.627	0.627	NA	0.582	NA	-90	0
4	1	4	5.879	20.078	0	2	27	0.627	0.627	NA	0	NA	0	90
5	1	5	5.924	19.675	0	2	0	1.033	1.031	NA	0.406	NA	-83.66	-83.66
6	1	6	6.192	20.302	0	2	46	1.715	0.511	NA	0.682	NA	66.801	150.461
7	2	1	8.253	19.496	0	2	46	0	0	NA	NA	NA	NA	NA
8	2	2	8.477	19.451	0	2	83	0.228	0.228	NA	0.228	NA	-11.31	NA
9	2	3	8.477	19.451	0	2	9	0.228	0.228	NA	0	NA	0	11.31
10	2	4	8.432	19.227	0	2	27	0.457	0.323	NA	0.228	NA	-101.31	-101.31
11	2	5	8.611	19.585	0	2	74	0.857	0.369	NA	0.401	NA	63.435	164.745
12	2	6	8.97	19.63	0	2	83	1.219	0.729	NA	0.361	NA	7.125	-56.31
13	2	7	9.417	19.675	0	2	0	1.669	1.178	NA	0.45	NA	5.711	-1.414
14	2	8	9.507	19.675	0	2	0	1.758	1.267	NA	0.09	NA	0	-5.711
15	2	9	9.283	19.675	0	2	27	1.982	1.046	NA	0.224	NA	180	180
16	2	10	9.059	19.675	0	2	55	2.206	0.826	NA	0.224	NA	180	0
17	2	11	8.97	19.72	0	2	83	2.306	0.751	NA	0.1	NA	153.435	-26.565
18	2	12	9.955	19.944	0	2	83	3.317	1.76	NA	1.011	NA	12.804	-140.631
19	2	13	8.835	19.63	0	2	27	4.48	0.598	NA	1.163	NA	-164.358	-177.162
20	2	14	9.059	19.764	0	2	27	4.741	0.85	NA	0.261	NA	30.964	-164.678
21	2	15	9.104	19.854	0	2	18	4.841	0.923	NA	0.1	NA	63.435	32.471
22	2	16	9.462	19.809	0	2	9	5.202	1.249	NA	0.361	NA	-7.125	-70.56
23	2	17	9.686	19.585	0	2	27	5.519	1.436	NA	0.317	NA	-45	-37.875
24	2	18	9.328	19.899	0	2	18	5.995	1.148	NA	0.476	NA	138.814	-176.186
