 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,39.449,30.844,0,0,2,1,0,2
2,0.000,0,0,0,8.315,28.716,0,0,2,1,0,2
