 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,31.836,14.400,0,0,2,1,0,2
2,0.000,0,0,0,16.653,42.318,0,0,2,1,0,2
