 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,10,10,10,36.780,7.933,0.144,10,2,1,0,2
2,0.000,20,20,20,5.168,46.156,0.289,20,2,1,0,2
