 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,26.789,7.561,0,0,2,1,0,2
2,0.000,0,0,0,15.879,47.096,0,0,2,1,0,2
