Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	25.006	38.905	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	24.934	38.905	0	2	0	0.072	0.072	NA	0.072	NA	180	NA
3	1	3	24.574	38.905	0	2	0	0.432	0.432	NA	0.36	NA	180	0
4	1	4	24.79	38.689	0	2	0	0.738	0.306	NA	0.306	NA	-45	135
5	1	5	24.79	38.689	0	2	0	0.738	0.306	NA	0	NA	0	45
6	1	6	24.934	38.617	0	2	0	0.899	0.297	NA	0.161	NA	-26.565	-26.565
7	1	7	24.718	38.905	0	2	0	1.259	0.288	NA	0.36	NA	126.87	153.435
8	1	8	24.286	38.185	0	2	0	2.098	1.018	NA	0.84	NA	-120.964	112.166
9	1	9	24.574	38.185	0	2	0	2.387	0.84	NA	0.288	NA	0	120.964
10	1	10	24.574	38.401	0	2	0	2.603	0.664	NA	0.216	NA	90	90
11	1	11	24.79	38.617	0	2	0	2.908	0.36	NA	0.306	NA	45	-45
12	1	12	24.79	39.121	0	2	0	3.412	0.306	NA	0.504	NA	90	45
13	1	13	24.718	38.617	0	2	0	3.921	0.407	NA	0.509	NA	-98.13	171.87
14	1	14	24.934	38.617	0	2	0	4.137	0.297	NA	0.216	NA	0	98.13
15	1	15	24.79	38.473	0	2	0	4.341	0.483	NA	0.204	NA	-135	-135
16	1	16	24.286	38.545	0	2	0	4.85	0.805	NA	0.509	NA	171.87	-53.13
17	1	17	24.286	38.329	0	2	0	5.066	0.922	NA	0.216	NA	-90	98.13
18	1	18	24.142	38.473	0	2	0	5.27	0.966	NA	0.204	NA	135	-135
19	1	19	24.07	38.329	0	2	0	5.431	1.099	NA	0.161	NA	-116.565	108.435
20	1	20	24.07	38.257	0	2	0	5.503	1.139	NA	0.072	NA	-90	26.565
21	1	21	24.07	38.113	0	2	0	5.647	1.226	NA	0.144	NA	-90	0
22	1	22	24.934	38.185	0	2	0	6.514	0.724	NA	0.867	NA	4.764	94.764
23	1	23	23.71	38.113	0	2	0	7.741	1.519	NA	1.226	NA	-176.634	178.603
24	1	24	24.142	37.897	0	2	0	8.224	1.328	NA	0.483	NA	-26.565	150.068
25	1	25	24.286	37.897	0	2	0	8.368	1.239	NA	0.144	NA	0	26.565
26	1	26	24.358	38.185	0	2	0	8.665	0.969	NA	0.297	NA	75.964	75.964
27	1	27	24.358	37.681	0	2	0	9.169	1.385	NA	0.504	NA	-90	-165.964
28	1	28	24.358	38.041	0	2	0	9.529	1.08	NA	0.36	NA	90	180
29	1	29	24.07	37.176	0	2	0	10.44	1.966	NA	0.911	NA	-108.435	161.565
30	1	30	24.142	37.032	0	2	0	10.601	2.062	NA	0.161	NA	-63.435	45
31	1	31	24.646	37.176	0	2	0	11.125	1.765	NA	0.524	NA	15.945	79.38
