 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,18.214,2.565,0.037,9,2,1,0,2
2,0.000,9,9,9,7.696,22.190,0.037,9,2,1,0,2
