 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,33.595,20.055,0,0,2,1,0,2
2,0.000,0,0,0,2.172,21.576,0,0,2,1,0,2
