 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,25.181,5.618,0,0,2,23,0,2
2,0.000,0,0,0,9.253,28.750,0,0,2,23,0,2
