Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	9.13	31.009	0	2	46	0	0	NA	NA	NA	NA	NA
2	1	2	9.301	31.009	0	2	27	0.171	0.171	NA	0.171	NA	0	NA
3	1	3	9.187	31.351	0	2	37	0.531	0.347	NA	0.36	NA	108.435	108.435
4	1	4	9.7	31.351	0	2	9	1.044	0.664	NA	0.513	NA	0	-108.435
5	1	5	9.643	31.351	0	2	18	1.101	0.616	NA	0.057	NA	180	180
6	1	6	9.7	31.237	0	2	18	1.228	0.614	NA	0.127	NA	-63.435	116.565
7	1	7	9.7	30.952	0	2	46	1.513	0.573	NA	0.285	NA	-90	-26.565
8	1	8	9.358	31.009	0	2	46	1.86	0.228	NA	0.347	NA	170.538	-99.462
9	1	9	9.301	31.009	0	2	65	1.917	0.171	NA	0.057	NA	180	9.462
10	1	10	9.529	31.009	0	2	55	2.145	0.399	NA	0.228	NA	0	-180
11	1	11	9.757	30.952	0	2	46	2.38	0.629	NA	0.235	NA	-14.036	-14.036
12	1	12	9.586	31.009	0	2	18	2.56	0.456	NA	0.18	NA	161.565	175.601
13	1	13	9.586	31.009	0	2	65	2.56	0.456	NA	0	NA	0	-161.565
14	1	14	9.586	31.009	0	2	65	2.56	0.456	NA	0	NA	0	0
15	1	15	9.586	31.009	0	2	83	2.56	0.456	NA	0	NA	0	0
16	1	16	9.586	31.009	0	2	93	2.56	0.456	NA	0	NA	0	0
17	1	17	9.586	31.009	0	2	37	2.56	0.456	NA	0	NA	0	0
18	1	18	9.586	31.066	0	2	27	2.617	0.459	NA	0.057	NA	90	90
19	1	19	9.586	31.066	0	2	9	2.617	0.459	NA	0	NA	0	-90
20	1	20	10.156	31.921	0	2	9	3.644	1.372	NA	1.027	NA	56.31	56.31
21	2	1	9.7	32.035	0	2	18	0	0	NA	NA	NA	NA	NA
22	2	2	9.643	32.035	0	2	27	0.057	0.057	NA	0.057	NA	180	NA
23	2	3	9.871	32.092	0	2	9	0.292	0.18	NA	0.235	NA	14.036	-165.964
24	2	4	9.472	32.206	0	2	65	0.707	0.285	NA	0.415	NA	164.055	150.018
25	2	5	9.586	32.035	0	2	27	0.912	0.114	NA	0.205	NA	-56.31	139.635
26	2	6	9.415	32.263	0	2	27	1.197	0.365	NA	0.285	NA	126.87	-176.82
27	2	7	9.472	31.921	0	2	18	1.544	0.255	NA	0.347	NA	-80.538	152.592
28	2	8	9.643	31.921	0	2	18	1.714	0.127	NA	0.171	NA	0	80.538
29	2	9	9.643	31.921	0	2	18	1.714	0.127	NA	0	NA	0	0
30	2	10	9.757	31.408	0	2	37	2.24	0.629	NA	0.525	NA	-77.471	-77.471
31	2	11	9.415	31.693	0	2	37	2.685	0.445	NA	0.445	NA	140.194	-142.334
32	2	12	9.415	31.693	0	2	18	2.685	0.445	NA	0	NA	0	-140.194
