Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	18.61	26.062	0	2	11	0	0	NA	NA	NA	NA	NA
2	1	2	18.463	25.472	0	2	23	0.608	0.608	NA	0.608	NA	-104.036	NA
3	1	3	18.463	25.472	0	2	11	0.608	0.608	NA	0	NA	0	104.036
4	1	4	18.758	24.439	0	2	11	1.683	1.63	NA	1.074	NA	-74.055	-74.055
5	1	5	18.979	23.996	0	2	23	2.178	2.098	NA	0.495	NA	-63.435	10.62
6	1	6	19.938	22.742	0	2	0	3.756	3.576	NA	1.579	NA	-52.595	10.84
7	2	1	25.398	34.325	0	2	11	0	0	NA	NA	NA	NA	NA
8	2	2	24.734	35.653	0	2	0	1.485	1.485	NA	1.485	NA	116.565	NA
9	2	3	24.217	36.907	0	2	11	2.841	2.839	NA	1.356	NA	112.38	-4.185
10	2	4	23.111	38.899	0	2	0	5.12	5.114	NA	2.279	NA	119.055	6.674
11	2	5	22.668	40.227	0	2	0	6.52	6.503	NA	1.4	NA	108.435	-10.62
12	2	6	22.225	38.752	0	2	0	8.06	5.446	NA	1.541	NA	-106.699	144.866
13	3	1	26.873	30.415	0	2	11	0	0	NA	NA	NA	NA	NA
14	3	2	26.726	31.817	0	2	0	1.41	1.41	NA	1.41	NA	96.009	NA
15	3	3	26.062	32.628	0	2	11	2.458	2.357	NA	1.049	NA	129.289	33.28
16	3	4	25.545	33.145	0	2	11	3.188	3.036	NA	0.73	NA	135	5.711
17	3	5	25.324	34.473	0	2	11	4.535	4.343	NA	1.346	NA	99.462	-35.538
18	3	6	24.881	35.948	0	2	23	6.075	5.881	NA	1.541	NA	106.699	7.237
19	3	7	23.849	36.981	0	2	0	7.536	7.229	NA	1.461	NA	135	28.301
20	3	8	22.889	38.973	0	2	0	9.747	9.44	NA	2.211	NA	115.71	-19.29
21	3	9	23.48	38.456	0	2	0	10.531	8.729	NA	0.784	NA	-41.186	-156.896
22	3	10	24.734	35.21	0	2	0	14.011	5.251	NA	3.48	NA	-68.875	-27.689
23	3	11	25.398	33.809	0	2	11	15.562	3.701	NA	1.551	NA	-64.654	4.221
24	3	12	25.767	33.366	0	2	11	16.139	3.152	NA	0.576	NA	-50.194	14.459
25	3	13	25.841	32.259	0	2	0	17.248	2.114	NA	1.109	NA	-86.186	-35.991
26	3	14	26.505	31.374	0	2	0	18.354	1.028	NA	1.107	NA	-53.13	33.056
27	3	15	26.726	30.193	0	2	11	19.555	0.266	NA	1.201	NA	-79.38	-26.25
28	4	1	19.348	23.111	0	2	0	0	0	NA	NA	NA	NA	NA
29	4	2	18.832	24.513	0	2	11	1.494	1.494	NA	1.494	NA	110.225	NA
30	4	3	19.053	25.545	0	2	0	2.55	2.452	NA	1.056	NA	77.905	-32.32
31	4	4	18.979	25.545	0	2	0	2.624	2.462	NA	0.074	NA	180	102.095
32	4	5	18.905	25.25	0	2	11	2.928	2.185	NA	0.304	NA	-104.036	75.964
33	4	6	19.053	24.586	0	2	11	3.608	1.505	NA	0.68	NA	-77.471	26.565
34	4	7	19.053	24.586	0	2	0	3.608	1.505	NA	0	NA	0	77.471
35	4	8	18.758	23.849	0	2	11	4.403	0.945	NA	0.795	NA	-111.801	-111.801
36	4	9	19.569	23.185	0	2	0	5.452	0.233	NA	1.049	NA	-39.289	72.512
37	4	10	19.865	22.299	0	2	0	6.385	0.962	NA	0.933	NA	-71.565	-32.276
38	4	11	19.865	21.635	0	2	0	7.049	1.563	NA	0.664	NA	-90	-18.435
39	5	1	29.234	24.881	0	2	11	0	0	NA	NA	NA	NA	NA
40	5	2	29.087	25.25	0	2	0	0.397	0.397	NA	0.397	NA	111.801	NA
41	5	3	29.308	25.25	0	2	0	0.619	0.376	NA	0.221	NA	0	-111.801
42	5	4	29.234	25.324	0	2	11	0.723	0.443	NA	0.104	NA	135	135
43	5	5	29.013	24.07	0	2	0	1.997	0.841	NA	1.274	NA	-100.008	124.992
44	5	6	29.161	22.889	0	2	0	3.186	1.993	NA	1.19	NA	-82.875	17.133
45	5	7	29.161	22.668	0	2	23	3.408	2.215	NA	0.221	NA	-90	-7.125
46	5	8	29.234	22.742	0	2	11	3.512	2.14	NA	0.104	NA	45	135
47	6	1	19.422	23.701	0	2	0	0	0	NA	NA	NA	NA	NA
48	6	2	18.61	25.693	0	2	0	2.151	2.151	NA	2.151	NA	112.166	NA
49	6	3	18.463	27.021	0	2	34	3.487	3.456	NA	1.336	NA	96.34	-15.826
50	6	4	18.094	28.201	0	2	23	4.724	4.692	NA	1.237	NA	107.354	11.014
51	6	5	18.02	28.57	0	2	46	5.1	5.067	NA	0.376	NA	101.31	-6.044
52	6	6	17.725	28.865	0	2	11	5.517	5.436	NA	0.417	NA	135	33.69
