 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,32.936,5.372,0.045,9,2,1,0,2
2,0.000,18,18,18,5.160,16.115,0.090,18,2,1,0,2
