Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	9.071	17.528	0	2	84.278	0	0	NA	NA	NA	NA	NA
2	1	2	8.661	17.664	0	2	152.139	0.431	0.431	NA	0.431	NA	161.565	NA
3	1	3	8.661	17.691	0	2	112.861	0.459	0.441	NA	0.027	NA	90	-71.565
4	1	4	8.716	17.664	0	2	176.167	0.52	0.38	NA	0.061	NA	-26.565	-116.565
5	1	5	8.907	17.446	0	2	206.222	0.81	0.183	NA	0.29	NA	-48.814	-22.249
6	1	6	8.907	17.446	0	2	87.611	0.81	0.183	NA	0	NA	0	48.814
7	1	7	8.907	17.446	0	2	185.111	0.81	0.183	NA	0	NA	0	0
8	1	8	8.907	17.446	0	2	138.944	0.81	0.183	NA	0	NA	0	0
9	1	9	8.907	17.227	0	2	173.25	1.028	0.342	NA	0.218	NA	-90	-90
10	1	10	8.88	17.227	0	2	157	1.055	0.356	NA	0.027	NA	180	-90
11	1	11	8.962	17.009	0	2	173.667	1.288	0.53	NA	0.233	NA	-69.444	110.556
12	1	12	8.934	17.309	0	2	177.417	1.59	0.257	NA	0.301	NA	95.194	164.638
13	1	13	8.934	17.309	0	2	172.083	1.59	0.257	NA	0	NA	0	-95.194
14	1	14	8.934	17.255	0	2	114.639	1.644	0.305	NA	0.055	NA	-90	-90
15	1	15	8.88	17.309	0	2	140.25	1.721	0.29	NA	0.077	NA	135	-135
16	1	16	8.88	17.391	0	2	169.25	1.803	0.235	NA	0.082	NA	90	-45
17	1	17	8.88	17.391	0	2	140.25	1.803	0.235	NA	0	NA	0	-90
18	1	18	8.88	17.391	0	2	157	1.803	0.235	NA	0	NA	0	0
19	1	19	8.88	17.391	0	2	173.5	1.803	0.235	NA	0	NA	0	0
20	1	20	8.88	17.391	0	2	187.5	1.803	0.235	NA	0	NA	0	0
21	1	21	8.852	17.309	0	2	105.667	1.889	0.309	NA	0.086	NA	-108.435	-108.435
22	1	22	8.852	17.309	0	2	156.75	1.889	0.309	NA	0	NA	0	108.435
23	1	23	8.852	17.309	0	2	241.417	1.889	0.309	NA	0	NA	0	0
24	1	24	8.907	17.309	0	2	165.417	1.944	0.273	NA	0.055	NA	0	0
25	1	25	8.798	17.282	0	2	155.667	2.056	0.367	NA	0.112	NA	-165.964	-165.964
26	1	26	8.743	17.146	0	2	183.333	2.203	0.503	NA	0.147	NA	-111.801	54.162
27	1	27	8.798	17.064	0	2	148.75	2.302	0.538	NA	0.098	NA	-56.31	55.491
28	1	28	8.771	16.927	0	2	194.278	2.441	0.671	NA	0.139	NA	-101.31	-45
29	1	29	8.743	17.173	0	2	161.806	2.688	0.483	NA	0.247	NA	96.34	-162.35
