Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	26.121	28.268	0	2	116	0	0	NA	NA	NA	NA	NA
2	1	2	26.166	28.671	0	2	104	0.405	0.405	NA	0.405	NA	83.66	NA
3	1	3	26.569	28.76	0	2	81	0.817	0.665	NA	0.412	NA	12.529	-71.131
4	1	4	26.703	28.76	0	2	93	0.952	0.762	NA	0.134	NA	0	-12.529
5	1	5	26.613	29.297	0	2	69	1.496	1.14	NA	0.544	NA	99.462	99.462
6	1	6	26.971	30.102	0	2	34	2.377	2.021	NA	0.881	NA	66.038	-33.425
7	1	7	27.553	30.997	0	2	46	3.444	3.081	NA	1.067	NA	56.976	-9.061
8	1	8	27.597	30.997	0	2	69	3.488	3.102	NA	0.045	NA	0	-56.976
9	1	9	27.732	31.265	0	2	58	3.788	3.402	NA	0.3	NA	63.435	63.435
10	1	10	27.776	31.22	0	2	58	3.852	3.384	NA	0.063	NA	-45	-108.435
11	2	1	28.716	34.038	0	2	58	0	0	NA	NA	NA	NA	NA
12	2	2	28.626	33.68	0	2	58	0.369	0.369	NA	0.369	NA	-104.036	NA
13	2	3	28.581	33.278	0	2	23	0.774	0.772	NA	0.405	NA	-96.34	7.696
14	2	4	28	32.383	0	2	209	1.841	1.803	NA	1.067	NA	-123.024	-26.684
15	2	5	27.955	32.16	0	2	139	2.069	2.027	NA	0.228	NA	-101.31	21.714
16	2	6	28.85	34.351	0	2	69	4.436	0.341	NA	2.367	NA	67.797	169.106
17	2	7	28.716	34.396	0	2	11	4.578	0.358	NA	0.141	NA	161.565	93.769
18	2	8	28.85	34.62	0	2	34	4.838	0.597	NA	0.261	NA	59.036	-102.529
19	2	9	28.537	33.367	0	2	81	6.129	0.694	NA	1.291	NA	-104.036	-163.072
20	2	10	28.492	33.233	0	2	23	6.271	0.836	NA	0.141	NA	-108.435	-4.399
21	2	11	28.537	33.68	0	2	81	6.72	0.4	NA	0.45	NA	84.289	-167.276
22	3	1	26.882	30.684	0	2	104	0	0	NA	NA	NA	NA	NA
23	3	2	27.463	31.668	0	2	151	1.143	1.143	NA	1.143	NA	59.421	NA
24	3	3	27.642	31.891	0	2	151	1.429	1.427	NA	0.286	NA	51.34	-8.081
25	3	4	28.447	33.367	0	2	23	3.111	3.107	NA	1.681	NA	61.39	10.049
26	3	5	28.805	34.843	0	2	34	4.63	4.583	NA	1.519	NA	76.373	14.983
27	3	6	29.655	35.738	0	2	0	5.863	5.765	NA	1.234	NA	46.469	-29.904
28	4	1	31.712	36.767	0	2	58	0	0	NA	NA	NA	NA	NA
29	4	2	31.176	36.454	0	2	81	0.621	0.621	NA	0.621	NA	-149.744	NA
30	4	3	30.952	36.051	0	2	11	1.082	1.044	NA	0.461	NA	-119.055	30.689
31	4	4	30.728	35.738	0	2	69	1.467	1.424	NA	0.385	NA	-125.538	-6.483
32	4	5	30.728	35.514	0	2	128	1.69	1.593	NA	0.224	NA	-90	35.538
33	4	6	30.46	35.514	0	2	69	1.959	1.771	NA	0.268	NA	180	-90
34	4	7	30.818	35.738	0	2	104	2.381	1.363	NA	0.422	NA	32.005	-147.995
35	4	8	30.818	36.006	0	2	104	2.649	1.174	NA	0.268	NA	90	57.995
36	4	9	31.22	36.633	0	2	46	3.393	0.51	NA	0.744	NA	57.265	-32.735
37	4	10	32.115	37.84	0	2	34	4.896	1.146	NA	1.503	NA	53.471	-3.794
38	4	11	32.696	38.914	0	2	11	6.117	2.362	NA	1.221	NA	61.557	8.086
