 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,37.687,45.689,0,0,2,1,0,2
2,0.000,0,0,0,5.334,13.336,0,0,2,1,0,2
