 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,18,18,18,45.593,21.181,0.145,18,2,1,0,2
2,0.000,9,9,9,3.770,33.387,0.072,9,2,1,0,2
