 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,3.417,29.532,0,0,2,1,0,2
2,0.000,0,0,0,27.082,3.160,0,0,2,1,0,2
