 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,27,27,27,39.530,20.522,0.191,27,2,24,0,2
2,0.000,37,37,37,3.364,36.671,0.262,37,2,24,0,2
