 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,92,92,92,19.102,5.354,0.482,92,3,1,0,2
2,0.000,98,98,98,7.959,24.673,0.513,98,3,1,0,2
