 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,2,2,2,22.915,4.900,0.005,2,1,35,0,2
2,0.000,2,2,2,3.555,12.058,0.005,2,1,35,0,2
