Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	32.178	20.477	0	2	11	0	0	NA	NA	NA	NA	NA
2	1	2	32.086	20.753	0	2	0	0.291	0.291	NA	0.291	NA	108.435	NA
3	1	3	32.086	20.753	0	2	34	0.291	0.291	NA	0	NA	0	-108.435
4	1	4	32.454	20.753	0	2	0	0.66	0.391	NA	0.369	NA	0	0
5	1	5	32.27	20.385	0	2	0	1.072	0.13	NA	0.412	NA	-116.565	-116.565
6	1	6	31.901	20.385	0	2	0	1.44	0.291	NA	0.369	NA	180	-63.435
7	1	7	32.086	20.385	0	2	46	1.625	0.13	NA	0.184	NA	0	-180
8	1	8	32.362	20.661	0	2	11	2.016	0.261	NA	0.391	NA	45	45
9	1	9	32.178	20.569	0	2	34	2.222	0.092	NA	0.206	NA	-153.435	161.565
10	1	10	32.178	20.661	0	2	11	2.314	0.184	NA	0.092	NA	90	-116.565
11	1	11	32.086	20.661	0	2	23	2.406	0.206	NA	0.092	NA	180	90
12	1	12	33.007	20.753	0	2	46	3.332	0.874	NA	0.926	NA	5.711	-174.289
13	1	13	32.454	20.753	0	2	23	3.885	0.391	NA	0.553	NA	180	174.289
14	1	14	32.178	20.753	0	2	0	4.161	0.276	NA	0.276	NA	180	0
15	1	15	32.178	20.569	0	2	11	4.345	0.092	NA	0.184	NA	-90	90
16	1	16	32.638	20.385	0	2	0	4.841	0.47	NA	0.496	NA	-21.801	68.199
17	1	17	31.993	20.385	0	2	11	5.486	0.206	NA	0.645	NA	180	-158.199
18	1	18	32.73	20.385	0	2	0	6.223	0.56	NA	0.737	NA	0	-180
19	1	19	31.993	20.845	0	2	23	7.093	0.412	NA	0.869	NA	147.995	147.995
20	1	20	31.809	20.845	0	2	23	7.277	0.521	NA	0.184	NA	180	32.005
21	1	21	31.993	20.845	0	2	34	7.461	0.412	NA	0.184	NA	0	-180
22	1	22	32.454	20.937	0	2	34	7.931	0.537	NA	0.47	NA	11.31	11.31
23	1	23	32.086	21.029	0	2	0	8.311	0.56	NA	0.38	NA	165.964	154.654
24	1	24	32.454	21.029	0	2	11	8.679	0.618	NA	0.369	NA	0	-165.964
25	1	25	31.993	20.845	0	2	23	9.176	0.412	NA	0.496	NA	-158.199	-158.199
26	1	26	32.27	20.845	0	2	0	9.452	0.38	NA	0.276	NA	0	158.199
27	1	27	32.178	20.845	0	2	58	9.544	0.369	NA	0.092	NA	180	180
28	1	28	32.454	20.845	0	2	0	9.82	0.461	NA	0.276	NA	0	-180
29	1	29	32.27	20.385	0	2	23	10.317	0.13	NA	0.496	NA	-111.801	-111.801
30	1	30	31.901	21.029	0	2	23	11.059	0.618	NA	0.743	NA	119.745	-128.454
31	1	31	32.546	21.029	0	2	0	11.704	0.664	NA	0.645	NA	0	-119.745
32	2	1	29.229	24.346	0	2	11	0	0	NA	NA	NA	NA	NA
33	2	2	29.506	24.531	0	2	11	0.332	0.332	NA	0.332	NA	33.69	NA
34	2	3	29.414	24.531	0	2	0	0.424	0.261	NA	0.092	NA	180	146.31
35	2	4	29.229	24.531	0	2	11	0.609	0.184	NA	0.184	NA	180	0
36	2	5	28.953	24.715	0	2	34	0.941	0.461	NA	0.332	NA	146.31	-33.69
37	2	6	29.414	24.715	0	2	0	1.401	0.412	NA	0.461	NA	0	-146.31
38	2	7	29.506	24.438	0	2	0	1.693	0.291	NA	0.291	NA	-71.565	-71.565
39	2	8	29.506	24.807	0	2	11	2.061	0.537	NA	0.369	NA	90	161.565
40	2	9	29.598	24.623	0	2	58	2.267	0.461	NA	0.206	NA	-63.435	-153.435
41	2	10	29.598	24.623	0	2	11	2.267	0.461	NA	0	NA	0	63.435
42	2	11	29.598	24.899	0	2	23	2.544	0.664	NA	0.276	NA	90	90
43	2	12	29.598	24.715	0	2	23	2.728	0.521	NA	0.184	NA	-90	-180
44	2	13	29.414	24.438	0	2	23	3.06	0.206	NA	0.332	NA	-123.69	-33.69
45	2	14	29.414	24.807	0	2	11	3.429	0.496	NA	0.369	NA	90	-146.31
46	2	15	29.506	24.623	0	2	0	3.635	0.391	NA	0.206	NA	-63.435	-153.435
47	2	16	29.506	24.623	0	2	34	3.635	0.391	NA	0	NA	0	63.435
48	2	17	29.414	24.531	0	2	34	3.765	0.261	NA	0.13	NA	-135	-135
49	2	18	29.69	24.254	0	2	34	4.156	0.47	NA	0.391	NA	-45	90
50	2	19	29.598	24.623	0	2	34	4.536	0.461	NA	0.38	NA	104.036	149.036
51	2	20	29.229	24.715	0	2	23	4.916	0.369	NA	0.38	NA	165.964	61.928
52	2	21	29.506	24.807	0	2	23	5.207	0.537	NA	0.291	NA	18.435	-147.529
53	2	22	29.414	24.623	0	2	0	5.413	0.332	NA	0.206	NA	-116.565	-135
54	2	23	29.229	24.807	0	2	11	5.674	0.461	NA	0.261	NA	135	-108.435
55	2	24	29.322	24.991	0	2	58	5.88	0.651	NA	0.206	NA	63.435	-71.565
56	2	25	29.322	24.991	0	2	11	5.88	0.651	NA	0	NA	0	-63.435
57	2	26	29.598	24.899	0	2	23	6.171	0.664	NA	0.291	NA	-18.435	-18.435
58	2	27	29.229	24.899	0	2	69	6.54	0.553	NA	0.369	NA	180	-161.565
59	2	28	29.229	25.083	0	2	46	6.724	0.737	NA	0.184	NA	90	-90
60	2	29	29.322	24.991	0	2	58	6.854	0.651	NA	0.13	NA	-45	-135
61	2	30	29.137	24.531	0	2	34	7.35	0.206	NA	0.496	NA	-111.801	-66.801
62	2	31	29.414	24.899	0	2	11	7.811	0.583	NA	0.461	NA	53.13	164.932
63	2	32	29.137	24.899	0	2	0	8.087	0.56	NA	0.276	NA	180	126.87
64	2	33	29.137	24.623	0	2	34	8.364	0.291	NA	0.276	NA	-90	90
65	2	34	29.137	24.807	0	2	23	8.548	0.47	NA	0.184	NA	90	180
66	2	35	29.506	24.899	0	2	11	8.928	0.618	NA	0.38	NA	14.036	-75.964
67	2	36	29.414	24.807	0	2	0	9.058	0.496	NA	0.13	NA	-135	-149.036
68	2	37	29.506	24.623	0	2	11	9.264	0.391	NA	0.206	NA	-63.435	71.565
69	2	38	29.506	24.715	0	2	11	9.356	0.461	NA	0.092	NA	90	153.435
70	2	39	29.322	24.346	0	2	11	9.768	0.092	NA	0.412	NA	-116.565	153.435
71	2	40	29.69	24.346	0	2	0	10.137	0.461	NA	0.369	NA	0	116.565
72	2	41	29.782	24.438	0	2	0	10.267	0.56	NA	0.13	NA	45	45
73	2	42	29.69	24.715	0	2	0	10.559	0.59	NA	0.291	NA	108.435	63.435
74	2	43	29.322	24.346	0	2	11	11.08	0.092	NA	0.521	NA	-135	116.565
75	2	44	29.229	24.531	0	2	11	11.286	0.184	NA	0.206	NA	116.565	-108.435
76	2	45	29.506	24.162	0	2	0	11.746	0.332	NA	0.461	NA	-53.13	-169.695
77	2	46	29.69	24.623	0	2	11	12.243	0.537	NA	0.496	NA	68.199	121.329
78	3	1	30.98	26.189	0	2	11	0	0	NA	NA	NA	NA	NA
79	3	2	31.256	25.913	0	2	0	0.391	0.391	NA	0.391	NA	-45	NA
80	3	3	31.717	25.544	0	2	0	0.981	0.979	NA	0.59	NA	-38.66	6.34
81	3	4	31.533	25.176	0	2	11	1.393	1.154	NA	0.412	NA	-116.565	-77.905
82	3	5	31.164	25.083	0	2	23	1.773	1.121	NA	0.38	NA	-165.964	-49.399
83	3	6	31.348	25.268	0	2	11	2.033	0.992	NA	0.261	NA	45	-149.036
84	3	7	31.441	25.36	0	2	0	2.164	0.949	NA	0.13	NA	45	0
85	3	8	31.348	25.636	0	2	11	2.455	0.664	NA	0.291	NA	108.435	63.435
86	3	9	31.441	25.636	0	2	11	2.547	0.72	NA	0.092	NA	0	-108.435
87	3	10	31.441	25.636	0	2	11	2.547	0.72	NA	0	NA	0	0
88	3	11	31.164	25.636	0	2	0	2.824	0.583	NA	0.276	NA	180	180
89	3	12	31.348	25.452	0	2	0	3.084	0.824	NA	0.261	NA	-45	135
90	3	13	31.256	25.452	0	2	11	3.176	0.787	NA	0.092	NA	180	-135
91	3	14	31.072	25.636	0	2	11	3.437	0.56	NA	0.261	NA	135	-45
92	3	15	30.888	25.544	0	2	0	3.643	0.651	NA	0.206	NA	-153.435	71.565
93	3	16	31.256	25.452	0	2	0	4.023	0.787	NA	0.38	NA	-14.036	139.399
94	3	17	31.256	25.452	0	2	11	4.023	0.787	NA	0	NA	0	14.036
95	3	18	31.072	25.36	0	2	11	4.229	0.834	NA	0.206	NA	-153.435	-153.435
96	3	19	30.704	25.176	0	2	34	4.641	1.05	NA	0.412	NA	-153.435	0
97	3	20	30.98	25.36	0	2	23	4.973	0.829	NA	0.332	NA	33.69	-172.875
98	3	21	30.888	25.452	0	2	11	5.103	0.743	NA	0.13	NA	135	101.31
99	3	22	30.888	25.452	0	2	0	5.103	0.743	NA	0	NA	0	-135
100	3	23	31.072	25.452	0	2	11	5.288	0.743	NA	0.184	NA	0	0
101	3	24	30.704	25.636	0	2	11	5.7	0.618	NA	0.412	NA	153.435	153.435
102	3	25	31.256	25.36	0	2	11	6.318	0.874	NA	0.618	NA	-26.565	-180
103	3	26	31.256	25.544	0	2	23	6.502	0.702	NA	0.184	NA	90	116.565
104	3	27	30.888	25.544	0	2	0	6.87	0.651	NA	0.369	NA	180	90
105	3	28	31.256	25.636	0	2	0	7.25	0.618	NA	0.38	NA	14.036	-165.964
106	3	29	31.072	25.452	0	2	11	7.511	0.743	NA	0.261	NA	-135	-149.036
107	3	30	30.888	25.728	0	2	0	7.843	0.47	NA	0.332	NA	123.69	-101.31
108	3	31	30.888	25.36	0	2	11	8.212	0.834	NA	0.369	NA	-90	146.31
109	3	32	30.98	25.452	0	2	23	8.342	0.737	NA	0.13	NA	45	135
110	3	33	31.164	25.452	0	2	23	8.526	0.76	NA	0.184	NA	0	-45
111	3	34	31.164	25.268	0	2	34	8.71	0.94	NA	0.184	NA	-90	-90
112	3	35	31.072	25.452	0	2	0	8.916	0.743	NA	0.206	NA	116.565	-153.435
113	3	36	31.072	25.083	0	2	0	9.285	1.109	NA	0.369	NA	-90	153.435
114	3	37	31.072	25.268	0	2	0	9.469	0.926	NA	0.184	NA	90	180
115	3	38	31.072	25.36	0	2	34	9.561	0.834	NA	0.092	NA	90	0
116	3	39	31.072	25.452	0	2	11	9.654	0.743	NA	0.092	NA	90	0
117	3	40	31.348	25.452	0	2	23	9.93	0.824	NA	0.276	NA	0	-90
118	3	41	31.348	25.452	0	2	46	9.93	0.824	NA	0	NA	0	0
119	3	42	30.98	25.452	0	2	0	10.298	0.737	NA	0.369	NA	180	180
120	3	43	30.796	25.636	0	2	23	10.559	0.583	NA	0.261	NA	135	-45
121	3	44	30.796	25.82	0	2	34	10.743	0.412	NA	0.184	NA	90	-45
122	3	45	30.98	25.82	0	2	11	10.928	0.369	NA	0.184	NA	0	-90
123	3	46	30.888	26.005	0	2	11	11.134	0.206	NA	0.206	NA	116.565	116.565
124	3	47	31.164	25.728	0	2	23	11.525	0.496	NA	0.391	NA	-45	-161.565
125	3	48	31.256	26.005	0	2	11	11.816	0.332	NA	0.291	NA	71.565	116.565
126	4	1	27.479	24.346	0	2	0	0	0	NA	NA	NA	NA	NA
127	4	2	27.571	24.438	0	2	11	0.13	0.13	NA	0.13	NA	45	NA
128	4	3	28.032	24.254	0	2	23	0.626	0.56	NA	0.496	NA	-21.801	-66.801
129	4	4	27.847	24.254	0	2	34	0.811	0.38	NA	0.184	NA	180	-158.199
130	4	5	28.124	24.254	0	2	34	1.087	0.651	NA	0.276	NA	0	-180
131	4	6	28.032	23.886	0	2	0	1.467	0.72	NA	0.38	NA	-104.036	-104.036
132	4	7	28.216	23.701	0	2	0	1.728	0.979	NA	0.261	NA	-45	59.036
133	4	8	27.663	23.978	0	2	0	2.346	0.412	NA	0.618	NA	153.435	-161.565
134	4	9	27.663	23.978	0	2	0	2.346	0.412	NA	0	NA	0	-153.435
135	4	10	27.663	23.978	0	2	11	2.346	0.412	NA	0	NA	0	0
136	4	11	28.4	23.886	0	2	23	3.088	1.03	NA	0.743	NA	-7.125	-7.125
137	4	12	28.4	23.886	0	2	34	3.088	1.03	NA	0	NA	0	7.125
138	4	13	28.032	23.978	0	2	11	3.468	0.664	NA	0.38	NA	165.964	165.964
139	4	14	27.387	23.609	0	2	11	4.211	0.743	NA	0.743	NA	-150.255	43.781
140	4	15	27.663	23.701	0	2	0	4.502	0.671	NA	0.291	NA	18.435	168.69
141	4	16	27.94	23.794	0	2	0	4.794	0.72	NA	0.291	NA	18.435	0
142	4	17	27.94	23.149	0	2	0	5.439	1.283	NA	0.645	NA	-90	-108.435
143	4	18	28.032	23.609	0	2	0	5.909	0.921	NA	0.47	NA	78.69	168.69
144	4	19	27.663	23.609	0	2	0	6.277	0.76	NA	0.369	NA	180	101.31
145	4	20	27.94	23.425	0	2	0	6.609	1.03	NA	0.332	NA	-33.69	146.31
146	4	21	27.663	24.07	0	2	0	7.311	0.332	NA	0.702	NA	113.199	146.889
147	4	22	27.94	23.701	0	2	0	7.772	0.793	NA	0.461	NA	-53.13	-166.329
148	4	23	27.847	23.794	0	2	23	7.902	0.664	NA	0.13	NA	135	-171.87
149	4	24	27.755	23.609	0	2	0	8.108	0.787	NA	0.206	NA	-116.565	108.435
150	4	25	28.124	24.07	0	2	0	8.698	0.702	NA	0.59	NA	51.34	167.905
151	4	26	27.94	23.517	0	2	0	9.281	0.949	NA	0.583	NA	-108.435	-159.775
152	4	27	28.216	23.517	0	2	11	9.557	1.109	NA	0.276	NA	0	108.435
153	4	28	28.032	23.333	0	2	23	9.818	1.154	NA	0.261	NA	-135	-135
154	4	29	27.847	23.425	0	2	11	10.024	0.992	NA	0.206	NA	153.435	-71.565
155	4	30	27.663	23.333	0	2	11	10.23	1.03	NA	0.206	NA	-153.435	53.13
156	4	31	27.847	23.333	0	2	0	10.414	1.078	NA	0.184	NA	0	153.435
157	4	32	27.202	23.886	0	2	11	11.263	0.537	NA	0.849	NA	139.399	139.399
158	4	33	27.94	23.978	0	2	0	12.006	0.59	NA	0.743	NA	7.125	-132.274
159	4	34	27.94	23.241	0	2	0	12.743	1.198	NA	0.737	NA	-90	-97.125
160	4	35	27.755	23.609	0	2	0	13.155	0.787	NA	0.412	NA	116.565	-153.435
161	4	36	27.479	23.425	0	2	11	13.487	0.921	NA	0.332	NA	-146.31	97.125
162	4	37	27.387	23.425	0	2	0	13.58	0.926	NA	0.092	NA	180	-33.69
