Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	17.548	19.2	0	2	9	0	0	NA	NA	NA	NA	NA
2	1	2	17.731	18.787	0	2	9	0.452	0.452	NA	0.452	NA	-66.038	NA
3	1	3	17.823	18.741	0	2	37	0.555	0.535	NA	0.103	NA	-26.565	39.472
4	1	4	18.19	18.741	0	2	27	0.922	0.79	NA	0.367	NA	0	26.565
5	1	5	17.961	18.603	0	2	18	1.19	0.726	NA	0.268	NA	-149.036	-149.036
6	1	6	18.236	18.512	0	2	37	1.48	0.974	NA	0.29	NA	-18.435	130.601
7	1	7	18.328	18.557	0	2	37	1.583	1.011	NA	0.103	NA	26.565	45
8	1	8	18.42	18.649	0	2	46	1.713	1.032	NA	0.13	NA	45	18.435
9	1	9	18.466	18.649	0	2	27	1.758	1.071	NA	0.046	NA	0	-45
10	1	10	18.695	18.649	0	2	18	1.988	1.273	NA	0.23	NA	0	0
11	1	11	18.557	18.649	0	2	27	2.126	1.15	NA	0.138	NA	180	180
12	1	12	18.328	18.649	0	2	37	2.355	0.955	NA	0.23	NA	180	0
13	1	13	18.466	18.649	0	2	9	2.493	1.071	NA	0.138	NA	0	-180
14	1	14	18.236	18.649	0	2	0	2.722	0.882	NA	0.23	NA	180	180
15	1	15	18.374	18.649	0	2	9	2.86	0.993	NA	0.138	NA	0	-180
16	1	16	18.374	18.282	0	2	18	3.227	1.235	NA	0.367	NA	-90	-90
17	1	17	18.144	18.971	0	2	27	3.953	0.639	NA	0.726	NA	108.435	-161.565
18	1	18	18.007	18.971	0	2	27	4.091	0.513	NA	0.138	NA	180	71.565
19	1	19	18.098	18.971	0	2	9	4.183	0.597	NA	0.092	NA	0	-180
20	1	20	17.915	19.154	0	2	37	4.442	0.37	NA	0.26	NA	135	135
21	1	21	17.869	19.292	0	2	18	4.588	0.334	NA	0.145	NA	108.435	-26.565
22	1	22	17.869	19.338	0	2	18	4.634	0.35	NA	0.046	NA	90	-18.435
23	1	23	18.098	19.2	0	2	9	4.901	0.551	NA	0.268	NA	-30.964	-120.964
24	2	1	16.354	20.026	0	2	0	0	0	NA	NA	NA	NA	NA
25	2	2	16.354	20.026	0	2	0	0	0	NA	0	NA	0	NA
26	2	3	16.262	20.026	0	2	18	0.092	0.092	NA	0.092	NA	180	180
27	2	4	16.308	20.026	0	2	9	0.138	0.046	NA	0.046	NA	0	-180
28	2	5	16.538	19.935	0	2	18	0.385	0.205	NA	0.247	NA	-21.801	-21.801
29	2	6	16.492	19.935	0	2	0	0.431	0.166	NA	0.046	NA	180	-158.199
30	2	7	16.951	19.751	0	2	0	0.925	0.657	NA	0.494	NA	-21.801	158.199
31	2	8	16.675	19.705	0	2	18	1.204	0.454	NA	0.279	NA	-170.538	-148.736
32	2	9	16.905	19.659	0	2	0	1.439	0.662	NA	0.234	NA	-11.31	159.228
33	2	10	16.446	19.659	0	2	0	1.898	0.379	NA	0.459	NA	180	-168.69
34	2	11	16.124	20.072	0	2	9	2.421	0.234	NA	0.523	NA	127.875	-52.125
35	2	12	16.675	19.751	0	2	18	3.059	0.423	NA	0.638	NA	-30.256	-158.131
36	2	13	16.997	19.843	0	2	0	3.393	0.668	NA	0.334	NA	15.945	46.202
37	3	1	17.961	18.787	0	2	37	0	0	NA	NA	NA	NA	NA
38	3	2	18.374	18.741	0	2	27	0.416	0.416	NA	0.416	NA	-6.34	NA
39	3	3	18.42	18.328	0	2	27	0.831	0.649	NA	0.416	NA	-83.66	-77.32
40	3	4	18.512	18.466	0	2	74	0.997	0.638	NA	0.166	NA	56.31	139.97
41	3	5	19.843	19.016	0	2	0	2.438	1.896	NA	1.441	NA	22.479	-33.83
42	3	6	20.945	18.282	0	2	18	3.762	3.026	NA	1.324	NA	-33.69	-56.17
43	3	7	20.807	18.328	0	2	27	3.907	2.883	NA	0.145	NA	161.565	-164.745
