Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	8.566	22.272	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	9.211	25.142	0	2	34	2.942	2.942	NA	2.942	NA	77.347	NA
3	1	3	9.328	25.377	0	2	46	3.203	3.196	NA	0.262	NA	63.435	-13.912
4	1	4	9.445	25.552	0	2	58	3.415	3.396	NA	0.211	NA	56.31	-7.125
5	1	5	9.445	25.787	0	2	11	3.649	3.623	NA	0.234	NA	90	33.69
6	1	6	9.445	25.67	0	2	0	3.766	3.509	NA	0.117	NA	-90	-180
7	1	7	9.445	25.552	0	2	58	3.883	3.396	NA	0.117	NA	-90	0
8	1	8	9.503	25.494	0	2	81	3.966	3.355	NA	0.083	NA	-45	45
9	1	9	9.503	25.494	0	2	23	3.966	3.355	NA	0	NA	0	45
10	1	10	9.386	25.494	0	2	23	4.083	3.324	NA	0.117	NA	180	180
11	1	11	9.269	25.318	0	2	0	4.294	3.126	NA	0.211	NA	-123.69	56.31
12	1	12	9.503	25.142	0	2	11	4.587	3.019	NA	0.293	NA	-36.87	86.82
13	1	13	9.445	24.791	0	2	23	4.944	2.667	NA	0.356	NA	-99.462	-62.592
14	2	1	10.148	26.724	0	2	46	0	0	NA	NA	NA	NA	NA
15	2	2	10.148	26.724	0	2	116	0	0	NA	0	NA	0	NA
16	2	3	10.206	26.665	0	2	58	0.083	0.083	NA	0.083	NA	-45	-45
17	2	4	10.206	26.607	0	2	128	0.141	0.131	NA	0.059	NA	-90	-45
18	2	5	10.265	26.314	0	2	81	0.44	0.426	NA	0.299	NA	-78.69	11.31
19	2	6	10.206	26.138	0	2	93	0.625	0.589	NA	0.185	NA	-108.435	-29.745
20	2	7	10.382	26.431	0	2	34	0.967	0.375	NA	0.342	NA	59.036	167.471
21	3	1	20.574	33.343	0	2	163	0	0	NA	NA	NA	NA	NA
22	3	2	20.574	33.343	0	2	104	0	0	NA	0	NA	0	NA
23	3	3	20.457	33.343	0	2	151	0.117	0.117	NA	0.117	NA	180	180
24	3	4	20.398	33.284	0	2	255	0.2	0.185	NA	0.083	NA	-135	45
25	3	5	20.867	32.874	0	2	93	0.823	0.553	NA	0.623	NA	-41.186	93.814
26	3	6	20.867	32.874	0	2	81	0.823	0.553	NA	0	NA	0	41.186
27	3	7	20.632	32.933	0	2	255	1.064	0.414	NA	0.242	NA	165.964	165.964
28	3	8	20.574	32.933	0	2	244	1.123	0.41	NA	0.059	NA	180	14.036
29	3	9	20.574	32.698	0	2	58	1.357	0.644	NA	0.234	NA	-90	90
30	3	10	20.574	32.816	0	2	69	1.474	0.527	NA	0.117	NA	90	180
31	3	11	20.691	33.284	0	2	139	1.957	0.131	NA	0.483	NA	75.964	-14.036
32	3	12	21.277	33.284	0	2	46	2.543	0.705	NA	0.586	NA	0	-75.964
33	3	13	20.867	33.46	0	2	58	2.989	0.315	NA	0.446	NA	156.801	156.801
34	3	14	20.925	33.401	0	2	23	3.072	0.356	NA	0.083	NA	-45	158.199
35	3	15	20.925	33.226	0	2	81	3.248	0.37	NA	0.176	NA	-90	-45
36	3	16	21.218	33.108	0	2	163	3.563	0.686	NA	0.315	NA	-21.801	68.199
37	3	17	21.394	33.577	0	2	58	4.063	0.853	NA	0.5	NA	69.444	91.245
38	3	18	21.394	33.577	0	2	151	4.063	0.853	NA	0	NA	0	-69.444
39	3	19	21.394	33.401	0	2	244	4.239	0.822	NA	0.176	NA	-90	-90
40	3	20	21.394	33.401	0	2	93	4.239	0.822	NA	0	NA	0	90
41	3	21	21.394	33.401	0	2	116	4.239	0.822	NA	0	NA	0	0
42	3	22	21.394	33.401	0	2	139	4.239	0.822	NA	0	NA	0	0
43	3	23	21.394	33.401	0	2	81	4.239	0.822	NA	0	NA	0	0
44	3	24	21.394	33.401	0	2	116	4.239	0.822	NA	0	NA	0	0
45	3	25	21.394	33.401	0	2	116	4.239	0.822	NA	0	NA	0	0
46	3	26	21.394	33.401	0	2	139	4.239	0.822	NA	0	NA	0	0
47	3	27	21.335	33.343	0	2	58	4.322	0.761	NA	0.083	NA	-135	-135
48	3	28	21.452	33.518	0	2	11	4.533	0.896	NA	0.211	NA	56.31	-168.69
49	3	29	21.452	33.518	0	2	23	4.533	0.896	NA	0	NA	0	-56.31
50	4	1	19.461	29.184	0	2	34	0	0	NA	NA	NA	NA	NA
51	4	2	19.461	29.184	0	2	11	0	0	NA	0	NA	0	NA
52	4	3	19.812	29.477	0	2	23	0.457	0.457	NA	0.457	NA	39.806	39.806
53	4	4	20.105	29.653	0	2	34	0.799	0.797	NA	0.342	NA	30.964	-8.842
54	4	5	20.398	30.531	0	2	34	1.725	1.641	NA	0.926	NA	71.565	40.601
55	4	6	20.808	31.117	0	2	69	2.44	2.356	NA	0.715	NA	55.008	-16.557
56	4	7	21.335	32.171	0	2	69	3.619	3.527	NA	1.179	NA	63.435	8.427
57	4	8	21.745	32.523	0	2	11	4.159	4.045	NA	0.54	NA	40.601	-22.834
58	4	9	21.628	32.64	0	2	34	4.325	4.079	NA	0.166	NA	135	94.399
59	4	10	21.511	32.464	0	2	93	4.536	3.868	NA	0.211	NA	-123.69	101.31
60	4	11	21.452	32.406	0	2	0	4.619	3.787	NA	0.083	NA	-135	-11.31
61	4	12	21.452	32.464	0	2	93	4.677	3.837	NA	0.059	NA	90	-135
62	4	13	21.394	32.523	0	2	23	4.76	3.858	NA	0.083	NA	135	45
63	4	14	21.511	32.406	0	2	34	4.926	3.818	NA	0.166	NA	-45	-180
