Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	20.695	18.091	0	2	176	0	0	NA	NA	NA	NA	NA
2	1	2	20.695	18.172	0	2	123.583	0.081	0.081	NA	0.081	NA	90	NA
3	1	3	20.533	17.887	0	2	167.917	0.41	0.261	NA	0.328	NA	-119.745	150.255
4	1	4	20.655	18.091	0	2	155.722	0.647	0.041	NA	0.237	NA	59.036	178.781
5	1	5	20.655	18.091	0	2	197.361	0.647	0.041	NA	0	NA	0	-59.036
6	1	6	20.655	18.131	0	2	188.417	0.688	0.058	NA	0.041	NA	90	90
7	1	7	20.655	18.131	0	2	173.5	0.688	0.058	NA	0	NA	0	-90
8	1	8	20.777	18.091	0	2	133.306	0.816	0.081	NA	0.129	NA	-18.435	-18.435
9	1	9	20.614	17.969	0	2	105.056	1.02	0.147	NA	0.203	NA	-143.13	-124.695
10	1	10	20.695	17.887	0	2	140.25	1.135	0.203	NA	0.115	NA	-45	98.13
11	1	11	20.695	17.887	0	2	132.25	1.135	0.203	NA	0	NA	0	45
12	1	12	20.777	17.887	0	2	98.833	1.216	0.219	NA	0.081	NA	0	0
13	1	13	20.777	17.887	0	2	119.667	1.216	0.219	NA	0	NA	0	0
14	1	14	20.858	17.969	0	2	147.917	1.331	0.203	NA	0.115	NA	45	45
15	1	15	20.858	17.969	0	2	121.111	1.331	0.203	NA	0	NA	0	-45
16	1	16	20.818	17.969	0	2	163.667	1.372	0.173	NA	0.041	NA	180	180
17	1	17	20.858	18.009	0	2	138.667	1.43	0.182	NA	0.058	NA	45	-135
18	1	18	20.899	17.969	0	2	125.583	1.487	0.237	NA	0.058	NA	-45	-90
19	1	19	20.899	17.887	0	2	96	1.569	0.288	NA	0.081	NA	-90	-45
20	1	20	20.94	17.887	0	2	102.75	1.609	0.318	NA	0.041	NA	0	90
21	1	21	20.98	17.887	0	2	128.083	1.65	0.35	NA	0.041	NA	0	0
22	1	22	21.062	17.887	0	2	165	1.731	0.419	NA	0.081	NA	0	0
23	1	23	21.062	17.887	0	2	113	1.731	0.419	NA	0	NA	0	0
24	1	24	21.062	17.806	0	2	123.75	1.813	0.464	NA	0.081	NA	-90	-90
25	1	25	21.143	17.724	0	2	88.944	1.928	0.578	NA	0.115	NA	-45	45
26	1	26	21.143	17.765	0	2	132	1.969	0.554	NA	0.041	NA	90	135
27	1	27	21.143	17.724	0	2	77.472	2.009	0.578	NA	0.041	NA	-90	-180
28	1	28	21.143	17.643	0	2	165.167	2.091	0.633	NA	0.081	NA	-90	0
29	1	29	21.306	17.765	0	2	111.25	2.294	0.692	NA	0.203	NA	36.87	126.87
30	1	30	21.347	17.765	0	2	126.5	2.335	0.728	NA	0.041	NA	0	-36.87
31	1	31	21.55	18.009	0	2	70	2.653	0.859	NA	0.318	NA	50.194	50.194
32	1	32	21.387	17.887	0	2	100.333	2.856	0.721	NA	0.203	NA	-143.13	166.675
33	1	33	21.225	17.765	0	2	147.5	3.06	0.621	NA	0.203	NA	-143.13	0
34	1	34	21.306	17.724	0	2	90.583	3.151	0.712	NA	0.091	NA	-26.565	116.565
35	1	35	21.347	17.806	0	2	113.25	3.242	0.711	NA	0.091	NA	63.435	90
36	1	36	21.225	17.765	0	2	104.667	3.37	0.621	NA	0.129	NA	-161.565	135
37	1	37	21.509	17.887	0	2	57.5	3.68	0.839	NA	0.31	NA	23.199	-175.236
38	1	38	21.591	17.765	0	2	91.75	3.827	0.953	NA	0.147	NA	-56.31	-79.509
39	1	39	21.631	17.765	0	2	108.333	3.868	0.991	NA	0.041	NA	0	56.31
40	1	40	21.591	17.724	0	2	96.806	3.925	0.967	NA	0.058	NA	-135	-135
41	1	41	21.55	17.684	0	2	45.333	3.983	0.947	NA	0.058	NA	-135	0
42	1	42	21.347	17.317	0	2	25.139	4.402	1.011	NA	0.419	NA	-119.055	15.945
43	1	43	21.509	17.724	0	2	130.889	4.84	0.893	NA	0.438	NA	68.199	-172.747
44	1	44	21.509	17.724	0	2	140.639	4.84	0.893	NA	0	NA	0	-68.199
45	1	45	21.509	17.562	0	2	120.472	5.003	0.971	NA	0.163	NA	-90	-90
46	1	46	21.509	17.562	0	2	118.167	5.003	0.971	NA	0	NA	0	90
47	1	47	21.591	17.562	0	2	111.944	5.085	1.04	NA	0.081	NA	0	0
48	1	48	21.387	17.358	0	2	85.806	5.372	1.008	NA	0.288	NA	-135	-135
49	1	49	21.469	17.399	0	2	80.667	5.463	1.038	NA	0.091	NA	26.565	161.565
50	1	50	21.306	17.358	0	2	69.917	5.631	0.954	NA	0.168	NA	-165.964	167.471
51	1	51	21.591	17.317	0	2	97.222	5.919	1.183	NA	0.288	NA	-8.13	157.834
52	1	52	21.428	17.317	0	2	89.333	6.082	1.065	NA	0.163	NA	180	-171.87
53	1	53	21.469	17.277	0	2	98.75	6.139	1.123	NA	0.058	NA	-45	135
54	1	54	21.265	17.195	0	2	69.278	6.358	1.061	NA	0.219	NA	-158.199	-113.199
55	1	55	21.713	17.236	0	2	11.444	6.808	1.329	NA	0.45	NA	5.194	163.393
56	1	56	21.631	17.073	0	2	42.944	6.99	1.383	NA	0.182	NA	-116.565	-121.759
57	1	57	21.591	16.951	0	2	10.528	7.119	1.449	NA	0.129	NA	-108.435	8.13
58	3	1	23.036	20.573	0	2	168.167	0	0	NA	NA	NA	NA	NA
59	3	2	23.158	20.472	0	2	185.222	0.159	0.159	NA	0.159	NA	-39.806	NA
60	3	3	23.239	20.39	0	2	220.333	0.274	0.274	NA	0.115	NA	-45	-5.194
61	3	4	23.239	20.39	0	2	219.667	0.274	0.274	NA	0	NA	0	45
62	3	5	23.239	20.39	0	2	247	0.274	0.274	NA	0	NA	0	0
63	3	6	23.321	20.309	0	2	27.333	0.389	0.389	NA	0.115	NA	-45	-45
64	3	7	23.911	21.387	0	2	50.444	1.619	1.195	NA	1.229	NA	61.314	106.314
65	3	8	23.911	21.347	0	2	62.722	1.659	1.168	NA	0.041	NA	-90	-151.314
66	3	9	23.911	21.347	0	2	55.944	1.659	1.168	NA	0	NA	0	90
67	3	10	23.911	21.448	0	2	16.056	1.761	1.237	NA	0.102	NA	90	90
68	3	11	23.789	21.448	0	2	38.944	1.883	1.154	NA	0.122	NA	180	90
69	3	12	23.789	21.448	0	2	94.222	1.883	1.154	NA	0	NA	0	-180
70	3	13	23.951	21.489	0	2	27.5	2.051	1.295	NA	0.168	NA	14.036	14.036
71	3	14	23.789	21.367	0	2	51.833	2.254	1.094	NA	0.203	NA	-143.13	-157.166
72	3	15	23.89	21.448	0	2	115.222	2.385	1.223	NA	0.13	NA	38.66	-178.21
73	3	16	24.114	21.57	0	2	73.833	2.64	1.469	NA	0.255	NA	28.61	-10.049
74	3	17	23.951	21.509	0	2	35.667	2.814	1.31	NA	0.174	NA	-159.444	171.946
75	3	18	23.911	21.408	0	2	73.833	2.923	1.209	NA	0.11	NA	-111.801	47.643
76	3	19	23.89	21.245	0	2	49.333	3.087	1.087	NA	0.164	NA	-97.125	14.676
77	3	20	23.687	21.245	0	2	49	3.291	0.935	NA	0.203	NA	180	-82.875
78	3	21	23.87	21.326	0	2	79.5	3.491	1.124	NA	0.2	NA	23.962	-156.038
79	3	22	23.87	21.245	0	2	115.5	3.573	1.071	NA	0.081	NA	-90	-113.962
80	3	23	23.768	21.408	0	2	98.889	3.765	1.11	NA	0.192	NA	122.005	-147.995
81	3	24	23.768	21.428	0	2	79.5	3.785	1.126	NA	0.02	NA	90	-32.005
82	3	25	23.789	21.448	0	2	67.611	3.814	1.154	NA	0.029	NA	45	-45
83	3	26	24.033	21.387	0	2	69.694	4.065	1.287	NA	0.252	NA	-14.036	-59.036
84	3	27	23.911	21.245	0	2	49	4.253	1.103	NA	0.188	NA	-130.601	-116.565
85	3	28	24.134	21.347	0	2	69.611	4.499	1.344	NA	0.246	NA	24.444	155.045
86	3	29	24.053	21.347	0	2	54.5	4.58	1.278	NA	0.081	NA	180	155.556
87	3	30	24.073	21.326	0	2	44.556	4.609	1.282	NA	0.029	NA	-45	135
88	3	31	24.134	21.306	0	2	54.833	4.673	1.321	NA	0.064	NA	-18.435	26.565
89	3	32	24.134	21.306	0	2	35.333	4.673	1.321	NA	0	NA	0	18.435
90	3	33	24.114	21.286	0	2	52	4.702	1.292	NA	0.029	NA	-135	-135
91	3	34	24.114	21.286	0	2	43.833	4.702	1.292	NA	0	NA	0	135
