Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	9.682	16.377	0	2	100	0	0	NA	NA	NA	NA	NA
2	1	2	9.368	16.025	0	2	65	0.472	0.472	NA	0.472	NA	-131.634	NA
3	1	3	9.212	16.299	0	2	35	0.787	0.476	NA	0.316	NA	119.745	-108.622
4	1	4	9.212	16.142	0	2	20	0.944	0.525	NA	0.157	NA	-90	150.255
5	1	5	8.977	16.064	0	2	25	1.191	0.771	NA	0.248	NA	-161.565	-71.565
6	1	6	9.016	16.064	0	2	75	1.231	0.736	NA	0.039	NA	0	161.565
7	1	7	8.898	16.221	0	2	40	1.426	0.799	NA	0.196	NA	126.87	126.87
8	1	8	8.742	16.182	0	2	75	1.588	0.96	NA	0.161	NA	-165.964	67.166
9	1	9	8.742	16.377	0	2	55	1.784	0.94	NA	0.196	NA	90	-104.036
10	1	10	9.329	16.417	0	2	45	2.372	0.355	NA	0.589	NA	3.814	-86.186
11	1	11	9.29	16.417	0	2	65	2.411	0.394	NA	0.039	NA	180	176.186
12	1	12	9.251	16.456	0	2	25	2.467	0.438	NA	0.055	NA	135	-45
13	1	13	9.173	16.534	0	2	50	2.578	0.533	NA	0.111	NA	135	0
14	1	14	9.133	16.338	0	2	40	2.777	0.55	NA	0.2	NA	-101.31	123.69
15	1	15	8.742	15.947	0	2	50	3.331	1.034	NA	0.554	NA	-135	-33.69
16	1	16	8.585	15.712	0	2	115	3.613	1.283	NA	0.282	NA	-123.69	11.31
17	1	17	8.233	15.594	0	2	30	3.985	1.647	NA	0.371	NA	-161.565	-37.875
18	1	18	7.998	15.242	0	2	60	4.408	2.031	NA	0.424	NA	-123.69	37.875
19	1	19	7.724	15.046	0	2	165	4.745	2.368	NA	0.337	NA	-144.462	-20.772
20	1	20	7.841	14.929	0	2	75	4.911	2.342	NA	0.166	NA	-45	99.462
21	1	21	7.841	14.929	0	2	65	4.911	2.342	NA	0	NA	0	45
22	1	22	7.763	14.733	0	2	90	5.122	2.527	NA	0.211	NA	-111.801	-111.801
23	1	23	7.528	14.733	0	2	90	5.357	2.71	NA	0.235	NA	180	-68.199
24	1	24	7.45	14.38	0	2	120	5.718	2.995	NA	0.361	NA	-102.529	77.471
25	1	25	7.45	14.38	0	2	95	5.718	2.995	NA	0	NA	0	102.529
26	1	26	7.489	14.38	0	2	120	5.757	2.966	NA	0.039	NA	0	0
27	1	27	7.724	14.459	0	2	85	6.005	2.741	NA	0.248	NA	18.435	18.435
28	1	28	8.585	15.398	0	2	115	7.28	1.47	NA	1.275	NA	47.49	29.055
29	1	29	8.076	14.694	0	2	120	8.149	2.326	NA	0.869	NA	-125.838	-173.327
30	1	30	8.076	14.733	0	2	105	8.188	2.298	NA	0.039	NA	90	-144.162
31	1	31	8.037	14.38	0	2	90	8.543	2.587	NA	0.355	NA	-96.34	173.66
32	1	32	7.841	14.302	0	2	80	8.754	2.774	NA	0.211	NA	-158.199	-61.858
33	1	33	7.959	14.655	0	2	110	9.125	2.437	NA	0.371	NA	71.565	-130.236
34	1	34	7.959	14.694	0	2	130	9.165	2.409	NA	0.039	NA	90	18.435
35	1	35	7.959	14.655	0	2	105	9.204	2.437	NA	0.039	NA	-90	-180
36	1	36	8.076	14.655	0	2	90	9.321	2.355	NA	0.117	NA	0	90
37	1	37	8.115	14.615	0	2	70	9.377	2.358	NA	0.055	NA	-45	-45
38	1	38	7.841	14.341	0	2	110	9.764	2.745	NA	0.388	NA	-135	-90
39	1	39	7.41	13.48	0	2	75	10.727	3.682	NA	0.963	NA	-116.565	18.435
40	1	40	7.41	12.814	0	2	50	11.393	4.226	NA	0.666	NA	-90	26.565
41	1	41	7.41	12.814	0	2	40	11.393	4.226	NA	0	NA	0	90
42	1	42	7.528	12.423	0	2	35	11.802	4.503	NA	0.409	NA	-73.301	-73.301
43	1	43	7.254	12.188	0	2	75	12.163	4.842	NA	0.361	NA	-139.399	-66.098
44	1	44	7.176	12.501	0	2	65	12.486	4.616	NA	0.323	NA	104.036	-116.565
45	1	45	7.136	12.54	0	2	65	12.541	4.605	NA	0.055	NA	135	30.964
46	1	46	7.019	11.483	0	2	100	13.605	5.572	NA	1.064	NA	-96.34	128.66
47	1	47	6.901	11.13	0	2	60	13.976	5.938	NA	0.371	NA	-108.435	-12.095
48	1	48	6.862	11.287	0	2	70	14.138	5.819	NA	0.161	NA	104.036	-147.529
49	1	49	6.862	11.679	0	2	105	14.529	5.48	NA	0.392	NA	90	-14.036
50	1	50	6.862	11.522	0	2	65	14.686	5.615	NA	0.157	NA	-90	-180
51	1	51	6.862	11.522	0	2	95	14.686	5.615	NA	0	NA	0	90
52	1	52	6.823	11.13	0	2	40	15.079	5.975	NA	0.394	NA	-95.711	-95.711
53	1	53	6.784	11.091	0	2	40	15.135	6.028	NA	0.055	NA	-135	-39.289
54	1	54	6.784	11.091	0	2	30	15.135	6.028	NA	0	NA	0	135
55	1	55	6.823	10.895	0	2	25	15.335	6.182	NA	0.2	NA	-78.69	-78.69
56	1	56	6.901	10.778	0	2	20	15.476	6.252	NA	0.141	NA	-56.31	22.38
57	1	57	6.901	10.778	0	2	45	15.476	6.252	NA	0	NA	0	56.31
58	1	58	6.784	11.6	0	2	35	16.306	5.587	NA	0.831	NA	98.13	98.13
59	1	59	6.98	11.17	0	2	40	16.779	5.867	NA	0.473	NA	-65.556	-163.686
60	1	60	7.097	10.739	0	2	35	17.226	6.203	NA	0.446	NA	-74.745	-9.189
61	1	61	7.097	10.739	0	2	30	17.226	6.203	NA	0	NA	0	74.745
62	1	62	7.332	10.347	0	2	40	17.683	6.472	NA	0.457	NA	-59.036	-59.036
63	1	63	7.41	10.739	0	2	45	18.082	6.079	NA	0.399	NA	78.69	137.726
64	1	64	7.567	10.582	0	2	60	18.303	6.169	NA	0.222	NA	-45	-123.69
65	1	65	7.567	10.347	0	2	85	18.538	6.39	NA	0.235	NA	-90	-45
66	1	66	7.88	10.23	0	2	70	18.873	6.406	NA	0.335	NA	-20.556	69.444
67	1	67	7.841	10.426	0	2	55	19.073	6.23	NA	0.2	NA	101.31	121.866
68	1	68	7.685	10.465	0	2	105	19.234	6.241	NA	0.161	NA	165.964	64.654
69	1	69	7.645	10.778	0	2	60	19.55	5.958	NA	0.316	NA	97.125	-68.839
70	2	1	12.618	14.145	0	2	25	0	0	NA	NA	NA	NA	NA
71	2	2	12.383	14.067	0	2	40	0.248	0.248	NA	0.248	NA	-161.565	NA
72	2	3	12.462	14.067	0	2	50	0.326	0.175	NA	0.078	NA	0	161.565
73	2	4	12.383	13.989	0	2	50	0.437	0.282	NA	0.111	NA	-135	-135
74	2	5	12.305	13.95	0	2	35	0.524	0.369	NA	0.088	NA	-153.435	-18.435
75	2	6	12.344	14.185	0	2	25	0.762	0.277	NA	0.238	NA	80.538	-126.027
76	2	7	12.658	14.224	0	2	15	1.078	0.088	NA	0.316	NA	7.125	-73.413
77	2	8	12.775	14.145	0	2	35	1.219	0.157	NA	0.141	NA	-33.69	-40.815
78	2	9	12.853	14.106	0	2	45	1.307	0.238	NA	0.088	NA	-26.565	7.125
79	2	10	13.01	14.145	0	2	15	1.468	0.392	NA	0.161	NA	14.036	40.601
80	2	11	12.853	14.224	0	2	45	1.643	0.248	NA	0.175	NA	153.435	139.399
81	2	12	12.853	14.224	0	2	30	1.643	0.248	NA	0	NA	0	-153.435
82	2	13	12.814	14.185	0	2	30	1.699	0.2	NA	0.055	NA	-135	-135
83	2	14	13.088	14.263	0	2	20	1.984	0.484	NA	0.285	NA	15.945	150.945
84	2	15	12.775	13.989	0	2	40	2.4	0.222	NA	0.416	NA	-138.814	-154.759
85	2	16	12.54	14.145	0	2	15	2.683	0.078	NA	0.282	NA	146.31	-74.876
86	2	17	12.618	14.185	0	2	50	2.77	0.039	NA	0.088	NA	26.565	-119.745
