Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	22.505	12.469	0	2	18	0	0	NA	NA	NA	NA	NA
2	1	2	22.303	12.822	0	2	27	0.407	0.407	NA	0.407	NA	119.745	NA
3	1	3	22.556	12.419	0	2	83	0.882	0.071	NA	0.476	NA	-57.995	-177.739
4	1	4	22.808	12.57	0	2	18	1.176	0.319	NA	0.294	NA	30.964	88.958
5	1	5	22.556	12.167	0	2	46	1.652	0.307	NA	0.476	NA	-122.005	-152.969
6	1	6	22.657	12.217	0	2	83	1.765	0.294	NA	0.113	NA	26.565	148.57
7	1	7	22.657	12.469	0	2	27	2.017	0.151	NA	0.252	NA	90	63.435
8	1	8	22.909	12.268	0	2	27	2.34	0.451	NA	0.323	NA	-38.66	-128.66
9	1	9	22.909	12.268	0	2	65	2.34	0.451	NA	0	NA	0	38.66
10	1	10	22.909	12.318	0	2	74	2.39	0.431	NA	0.05	NA	90	90
11	1	11	22.909	12.318	0	2	55	2.39	0.431	NA	0	NA	0	-90
12	1	12	22.909	12.318	0	2	37	2.39	0.431	NA	0	NA	0	0
13	1	13	22.909	12.318	0	2	55	2.39	0.431	NA	0	NA	0	0
14	1	14	22.959	12.368	0	2	37	2.462	0.465	NA	0.071	NA	45	45
15	1	15	22.959	12.469	0	2	55	2.563	0.454	NA	0.101	NA	90	45
16	1	16	22.858	12.621	0	2	46	2.745	0.384	NA	0.182	NA	123.69	33.69
17	1	17	22.858	12.52	0	2	55	2.845	0.357	NA	0.101	NA	-90	146.31
18	1	18	22.858	12.419	0	2	9	2.946	0.357	NA	0.101	NA	-90	0
19	1	19	22.707	12.52	0	2	0	3.128	0.208	NA	0.182	NA	146.31	-123.69
20	1	20	23.06	12.772	0	2	18	3.562	0.632	NA	0.434	NA	35.538	-110.772
21	2	1	19.681	24.169	0	2	65	0	0	NA	NA	NA	NA	NA
22	2	2	20.236	23.665	0	2	74	0.75	0.75	NA	0.75	NA	-42.274	NA
23	2	3	20.538	23.11	0	2	74	1.382	1.363	NA	0.632	NA	-61.39	-19.116
24	2	4	20.791	22.556	0	2	18	1.991	1.958	NA	0.609	NA	-65.556	-4.167
25	2	5	21.295	22.253	0	2	37	2.579	2.505	NA	0.588	NA	-30.964	34.592
26	2	6	21.396	21.95	0	2	37	2.898	2.804	NA	0.319	NA	-71.565	-40.601
27	2	7	21.194	22.556	0	2	18	3.536	2.212	NA	0.638	NA	108.435	180
28	2	8	21.043	22.808	0	2	74	3.83	1.926	NA	0.294	NA	120.964	12.529
29	2	9	21.043	22.858	0	2	37	3.881	1.89	NA	0.05	NA	90	-30.964
30	2	10	21.144	22.505	0	2	37	4.248	2.216	NA	0.367	NA	-74.055	-164.055
31	2	11	21.345	22.505	0	2	18	4.449	2.354	NA	0.202	NA	0	74.055
32	2	12	21.396	22.354	0	2	9	4.609	2.497	NA	0.159	NA	-71.565	-71.565
33	2	13	21.446	22.001	0	2	37	4.965	2.796	NA	0.357	NA	-81.87	-10.305
34	2	14	21.497	22.253	0	2	27	5.223	2.64	NA	0.257	NA	78.69	160.56
35	2	15	21.497	22.253	0	2	65	5.223	2.64	NA	0	NA	0	-78.69
36	2	16	21.295	22.253	0	2	46	5.424	2.505	NA	0.202	NA	180	180
37	2	17	21.396	22.102	0	2	18	5.606	2.686	NA	0.182	NA	-56.31	123.69
38	2	18	21.597	21.9	0	2	9	5.891	2.97	NA	0.285	NA	-45	11.31
39	2	19	21.446	21.95	0	2	18	6.051	2.835	NA	0.159	NA	161.565	-153.435
40	2	20	21.093	22.757	0	2	37	6.932	1.997	NA	0.881	NA	113.629	-47.936
41	2	21	20.992	22.152	0	2	0	7.545	2.406	NA	0.614	NA	-99.462	146.908
42	2	22	21.144	22.354	0	2	0	7.797	2.331	NA	0.252	NA	53.13	152.592
43	2	23	21.194	22.404	0	2	9	7.869	2.325	NA	0.071	NA	45	-8.13
44	2	24	20.639	23.11	0	2	9	8.767	1.428	NA	0.898	NA	128.157	83.157
45	2	25	20.084	23.413	0	2	18	9.399	0.857	NA	0.632	NA	151.39	23.232
46	2	26	19.53	24.069	0	2	0	10.257	0.182	NA	0.859	NA	130.236	-21.153
47	2	27	19.681	24.472	0	2	0	10.688	0.303	NA	0.431	NA	69.444	-60.792
48	3	1	15.697	21.345	0	2	55	0	0	NA	NA	NA	NA	NA
49	3	2	15.747	21.345	0	2	46	0.05	0.05	NA	0.05	NA	0	NA
50	3	3	15.899	21.396	0	2	18	0.21	0.208	NA	0.159	NA	18.435	18.435
51	3	4	15.697	21.194	0	2	27	0.495	0.151	NA	0.285	NA	-135	-153.435
52	4	1	17.916	18.723	0	2	18	0	0	NA	NA	NA	NA	NA
53	4	2	17.916	18.824	0	2	0	0.101	0.101	NA	0.101	NA	90	NA
54	4	3	18.017	18.925	0	2	0	0.244	0.226	NA	0.143	NA	45	-45
55	4	4	17.865	18.925	0	2	9	0.395	0.208	NA	0.151	NA	180	135
56	4	5	18.067	18.824	0	2	18	0.62	0.182	NA	0.226	NA	-26.565	153.435
57	4	6	18.017	18.622	0	2	37	0.828	0.143	NA	0.208	NA	-104.036	-77.471
58	4	7	18.219	18.471	0	2	37	1.08	0.394	NA	0.252	NA	-36.87	67.166
59	4	8	18.219	18.42	0	2	9	1.131	0.428	NA	0.05	NA	-90	-53.13
60	5	1	20.589	17.059	0	2	0	0	0	NA	NA	NA	NA	NA
61	5	2	21.043	16.554	0	2	0	0.678	0.678	NA	0.678	NA	-48.013	NA
62	5	3	21.043	16.1	0	2	0	1.132	1.06	NA	0.454	NA	-90	-41.987
63	5	4	21.547	15.697	0	2	0	1.778	1.665	NA	0.646	NA	-38.66	51.34
64	5	5	22.354	14.789	0	2	27	2.993	2.875	NA	1.215	NA	-48.366	-9.707
65	5	6	22.707	13.73	0	2	27	4.109	3.945	NA	1.116	NA	-71.565	-23.199
66	5	7	22.657	13.73	0	2	37	4.16	3.918	NA	0.05	NA	180	-108.435
67	5	8	23.11	13.68	0	2	0	4.616	4.216	NA	0.457	NA	-6.34	173.66
68	5	9	22.808	13.73	0	2	46	4.923	4	NA	0.307	NA	170.538	176.878
69	5	10	22.152	14.487	0	2	46	5.924	3.01	NA	1.001	NA	130.914	-39.623
70	5	11	21.799	14.537	0	2	37	6.281	2.797	NA	0.357	NA	171.87	40.956
71	5	12	21.749	14.537	0	2	18	6.331	2.776	NA	0.05	NA	180	8.13
72	5	13	21.799	14.033	0	2	27	6.838	3.259	NA	0.507	NA	-84.289	95.711
73	5	14	21.85	14.033	0	2	74	6.888	3.278	NA	0.05	NA	0	84.289
74	5	15	21.749	13.629	0	2	9	7.304	3.62	NA	0.416	NA	-104.036	-104.036
75	5	16	22.152	13.781	0	2	18	7.735	3.632	NA	0.431	NA	20.556	124.592
76	5	17	22.203	13.881	0	2	65	7.848	3.564	NA	0.113	NA	63.435	42.879
77	5	18	22.001	13.781	0	2	46	8.073	3.569	NA	0.226	NA	-153.435	143.13
78	5	19	22.152	13.781	0	2	18	8.225	3.632	NA	0.151	NA	0	153.435
79	5	20	22.303	13.427	0	2	9	8.609	4.016	NA	0.384	NA	-66.801	-66.801
80	5	21	22.455	13.276	0	2	65	8.823	4.218	NA	0.214	NA	-45	21.801
81	5	22	22.505	13.175	0	2	55	8.936	4.33	NA	0.113	NA	-63.435	-18.435
82	5	23	22.505	13.125	0	2	37	8.986	4.376	NA	0.05	NA	-90	-26.565
83	5	24	22.556	12.974	0	2	46	9.145	4.534	NA	0.159	NA	-71.565	18.435
84	5	25	22.556	12.974	0	2	37	9.145	4.534	NA	0	NA	0	71.565
85	5	26	22.606	12.923	0	2	46	9.217	4.601	NA	0.071	NA	-45	-45
86	5	27	22.757	12.923	0	2	27	9.368	4.67	NA	0.151	NA	0	45
87	5	28	22.909	12.873	0	2	46	9.528	4.786	NA	0.159	NA	-18.435	-18.435
88	5	29	22.657	13.074	0	2	27	9.85	4.489	NA	0.323	NA	141.34	159.775
89	5	30	22.657	13.074	0	2	46	9.85	4.489	NA	0	NA	0	-141.34
90	5	31	22.404	13.226	0	2	9	10.145	4.241	NA	0.294	NA	149.036	149.036
91	5	32	22.858	13.327	0	2	18	10.609	4.368	NA	0.465	NA	12.529	-136.507
92	5	33	22.707	13.327	0	2	37	10.761	4.291	NA	0.151	NA	180	167.471
93	5	34	22.707	13.327	0	2	46	10.761	4.291	NA	0	NA	0	-180
94	5	35	22.707	13.226	0	2	65	10.862	4.379	NA	0.101	NA	-90	-90
95	5	36	22.909	13.226	0	2	46	11.063	4.48	NA	0.202	NA	0	90
96	5	37	23.11	13.276	0	2	46	11.271	4.546	NA	0.208	NA	14.036	14.036
97	5	38	22.858	13.024	0	2	55	11.628	4.629	NA	0.357	NA	-135	-149.036
98	5	39	22.959	13.024	0	2	37	11.729	4.679	NA	0.101	NA	0	135
99	6	1	21.547	16.554	0	2	9	0	0	NA	NA	NA	NA	NA
100	6	2	21.648	16.453	0	2	0	0.143	0.143	NA	0.143	NA	-45	NA
101	6	3	21.648	16.201	0	2	18	0.395	0.367	NA	0.252	NA	-90	-45
102	6	4	21.698	15.848	0	2	27	0.751	0.722	NA	0.357	NA	-81.87	8.13
103	6	5	21.799	15.747	0	2	0	0.894	0.845	NA	0.143	NA	-45	36.87
104	6	6	21.85	15.646	0	2	18	1.007	0.957	NA	0.113	NA	-63.435	-18.435
105	6	7	21.85	15.546	0	2	37	1.108	1.053	NA	0.101	NA	-90	-26.565
106	6	8	21.9	15.394	0	2	27	1.267	1.212	NA	0.159	NA	-71.565	18.435
107	6	9	21.95	14.89	0	2	27	1.774	1.712	NA	0.507	NA	-84.289	-12.724
108	6	10	21.85	15.041	0	2	18	1.956	1.543	NA	0.182	NA	123.69	-152.021
109	6	11	22.051	15.041	0	2	18	2.158	1.595	NA	0.202	NA	0	-123.69
110	6	12	21.85	14.84	0	2	55	2.443	1.741	NA	0.285	NA	-135	-135
111	6	13	21.799	14.84	0	2	27	2.493	1.733	NA	0.05	NA	180	-45
112	6	14	21.85	14.89	0	2	18	2.565	1.692	NA	0.071	NA	45	-135
113	6	15	22.203	14.487	0	2	0	3.101	2.169	NA	0.536	NA	-48.814	-93.814
114	6	16	22.102	13.781	0	2	0	3.814	2.829	NA	0.713	NA	-98.13	-49.316
115	6	17	22.757	13.579	0	2	27	4.5	3.212	NA	0.686	NA	-17.103	81.027
116	6	18	23.01	13.528	0	2	27	4.757	3.361	NA	0.257	NA	-11.31	5.793
117	6	19	22.707	13.781	0	2	37	5.151	3.007	NA	0.394	NA	140.194	151.504
