Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	23.553	12.726	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	24.155	13.177	0	2	0	0.752	0.752	NA	0.752	NA	36.87	NA
3	1	3	24.606	13.854	0	2	0	1.565	1.543	NA	0.813	NA	56.31	19.44
4	1	4	24.756	14.004	0	2	0	1.778	1.755	NA	0.213	NA	45	-11.31
5	1	5	24.756	14.004	0	2	0	1.778	1.755	NA	0	NA	0	-45
6	1	6	24.756	14.154	0	2	11	1.928	1.868	NA	0.15	NA	90	90
7	1	7	24.455	14.53	0	2	23	2.41	2.018	NA	0.481	NA	128.66	38.66
8	1	8	25.132	13.929	0	2	0	3.315	1.985	NA	0.905	NA	-41.634	-170.293
9	1	9	25.132	13.778	0	2	11	3.465	1.898	NA	0.15	NA	-90	-48.366
10	1	10	24.606	14.079	0	2	0	4.072	1.715	NA	0.606	NA	150.255	-119.745
11	1	11	24.53	14.305	0	2	0	4.309	1.857	NA	0.238	NA	108.435	-41.82
12	1	12	24.53	14.38	0	2	0	4.385	1.921	NA	0.075	NA	90	-18.435
13	1	13	24.53	14.38	0	2	0	4.385	1.921	NA	0	NA	0	-90
14	1	14	24.155	14.606	0	2	23	4.823	1.974	NA	0.438	NA	149.036	149.036
15	1	15	23.779	14.906	0	2	11	5.304	2.192	NA	0.481	NA	141.34	-7.696
16	1	16	23.553	15.057	0	2	0	5.576	2.331	NA	0.271	NA	146.31	4.97
17	2	1	26.485	12.651	0	2	0	0	0	NA	NA	NA	NA	NA
18	2	2	26.861	12.651	0	2	11	0.376	0.376	NA	0.376	NA	0	NA
19	2	3	26.861	12.651	0	2	23	0.376	0.376	NA	0	NA	0	0
20	2	4	26.636	12.951	0	2	11	0.752	0.336	NA	0.376	NA	126.87	126.87
21	2	5	26.26	12.575	0	2	0	1.284	0.238	NA	0.532	NA	-135	98.13
22	2	6	26.26	12.575	0	2	11	1.284	0.238	NA	0	NA	0	135
23	2	7	26.185	12.651	0	2	23	1.39	0.301	NA	0.106	NA	135	135
24	2	8	26.485	13.177	0	2	34	1.996	0.526	NA	0.606	NA	60.255	-74.745
25	2	9	25.959	12.651	0	2	0	2.74	0.526	NA	0.744	NA	-135	164.745
26	2	10	25.282	13.252	0	2	23	3.646	1.345	NA	0.905	NA	138.366	-86.634
27	2	11	25.658	13.327	0	2	0	4.029	1.069	NA	0.383	NA	11.31	-127.057
28	2	12	25.734	13.402	0	2	23	4.136	1.063	NA	0.106	NA	45	33.69
29	2	13	25.734	13.402	0	2	11	4.136	1.063	NA	0	NA	0	-45
30	2	14	26.26	13.177	0	2	0	4.708	0.573	NA	0.573	NA	-23.199	-23.199
31	2	15	26.41	12.951	0	2	11	4.979	0.31	NA	0.271	NA	-56.31	-33.111
32	2	16	26.41	12.726	0	2	0	5.205	0.106	NA	0.226	NA	-90	-33.69
33	2	17	26.41	12.726	0	2	11	5.205	0.106	NA	0	NA	0	90
34	2	18	26.636	12.726	0	2	23	5.43	0.168	NA	0.226	NA	0	0
35	2	19	26.561	12.726	0	2	0	5.506	0.106	NA	0.075	NA	180	180
36	2	20	26.786	12.726	0	2	11	5.731	0.31	NA	0.226	NA	0	-180
37	2	21	27.087	12.651	0	2	58	6.041	0.602	NA	0.31	NA	-14.036	-14.036
38	2	22	27.162	12.651	0	2	0	6.116	0.677	NA	0.075	NA	0	14.036
39	2	23	27.162	12.651	0	2	11	6.116	0.677	NA	0	NA	0	0
40	2	24	27.613	12.651	0	2	34	6.568	1.128	NA	0.451	NA	0	0
41	2	25	27.538	12.575	0	2	0	6.674	1.055	NA	0.106	NA	-135	-135
42	2	26	27.538	12.5	0	2	34	6.749	1.063	NA	0.075	NA	-90	45
43	2	27	27.463	12.35	0	2	0	6.917	1.023	NA	0.168	NA	-116.565	-26.565
44	2	28	27.388	12.35	0	2	0	6.992	0.951	NA	0.075	NA	180	-63.435
45	2	29	27.388	12.575	0	2	11	7.218	0.905	NA	0.226	NA	90	-90
46	2	30	27.463	12.651	0	2	0	7.324	0.977	NA	0.106	NA	45	-45
47	2	31	27.162	12.651	0	2	11	7.625	0.677	NA	0.301	NA	180	135
48	2	32	27.087	12.801	0	2	46	7.793	0.62	NA	0.168	NA	116.565	-63.435
49	2	33	27.012	12.876	0	2	11	7.899	0.573	NA	0.106	NA	135	18.435
50	2	34	27.463	12.726	0	2	0	8.375	0.98	NA	0.476	NA	-18.435	-153.435
51	2	35	27.388	12.726	0	2	0	8.45	0.905	NA	0.075	NA	180	-161.565
52	2	36	27.312	13.027	0	2	0	8.76	0.909	NA	0.31	NA	104.036	-75.964
53	2	37	27.012	13.327	0	2	11	9.186	0.857	NA	0.425	NA	135	30.964
54	3	1	29.343	13.102	0	2	23	0	0	NA	NA	NA	NA	NA
55	3	2	28.516	11.448	0	2	0	1.849	1.849	NA	1.849	NA	-116.565	NA
56	3	3	26.485	10.245	0	2	0	4.209	4.041	NA	2.36	NA	-149.349	-32.784
57	3	4	26.109	9.417	0	2	0	5.118	4.902	NA	0.909	NA	-114.444	34.905
58	3	5	26.034	9.568	0	2	11	5.286	4.841	NA	0.168	NA	116.565	-128.991
59	3	6	25.734	9.643	0	2	23	5.596	4.999	NA	0.31	NA	165.964	49.399
60	3	7	26.335	10.094	0	2	0	6.348	4.253	NA	0.752	NA	36.87	-129.094
61	3	8	26.41	9.718	0	2	0	6.731	4.477	NA	0.383	NA	-78.69	-115.56
62	3	9	26.937	10.169	0	2	0	7.424	3.793	NA	0.693	NA	40.601	119.291
63	3	10	27.989	11.448	0	2	0	9.08	2.137	NA	1.656	NA	50.528	9.926
64	3	11	28.741	12.124	0	2	23	10.092	1.148	NA	1.012	NA	41.987	-8.54
65	3	12	29.117	12.801	0	2	0	10.866	0.376	NA	0.774	NA	60.945	18.958
66	3	13	28.591	12.199	0	2	34	11.665	1.174	NA	0.799	NA	-131.186	167.869
67	3	14	27.989	11.824	0	2	69	12.375	1.862	NA	0.709	NA	-147.995	-16.809
68	3	15	28.064	12.651	0	2	23	13.205	1.355	NA	0.83	NA	84.806	-127.2
69	3	16	28.064	12.5	0	2	11	13.355	1.413	NA	0.15	NA	-90	-174.806
70	3	17	27.764	12.801	0	2	0	13.781	1.607	NA	0.425	NA	135	-135
71	3	18	27.839	12.876	0	2	0	13.887	1.521	NA	0.106	NA	45	-90
72	3	19	27.839	12.651	0	2	0	14.113	1.57	NA	0.226	NA	-90	-135
73	3	20	28.064	12.425	0	2	0	14.432	1.446	NA	0.319	NA	-45	45
74	3	21	28.14	12.425	0	2	0	14.507	1.38	NA	0.075	NA	0	45
75	3	22	27.914	12.425	0	2	0	14.732	1.581	NA	0.226	NA	180	180
76	3	23	27.839	11.974	0	2	46	15.19	1.88	NA	0.457	NA	-99.462	80.538
