 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,31.165,14.005,0,0,2,25,0,2
2,0.000,0,0,0,2.271,17.790,0,0,2,25,0,2
