 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,25.748,7.851,0,0,2,1,0,2
2,0.000,0,0,0,10.445,27.544,0,0,2,1,0,2
