Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	56.361	33.045	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	56.27	33.045	0	2	0	0.091	0.091	NA	0.091	NA	180	NA
3	1	3	55.816	32.41	0	2	0	0.871	0.836	NA	0.78	NA	-125.538	54.462
4	1	4	55.635	32.047	0	2	11	1.277	1.234	NA	0.406	NA	-116.565	8.973
5	1	5	55.453	31.412	0	2	0	1.937	1.868	NA	0.66	NA	-105.945	10.62
6	1	6	55.453	31.322	0	2	0	2.028	1.948	NA	0.091	NA	-90	15.945
7	1	7	55.363	31.231	0	2	0	2.156	2.071	NA	0.128	NA	-135	-45
8	1	8	55	30.777	0	2	0	2.737	2.645	NA	0.581	NA	-128.66	6.34
9	1	9	55.635	31.049	0	2	0	3.428	2.124	NA	0.691	NA	23.199	151.858
10	1	10	55.635	31.14	0	2	0	3.519	2.039	NA	0.091	NA	90	66.801
11	1	11	55.544	31.049	0	2	0	3.647	2.156	NA	0.128	NA	-135	135
12	1	12	55.544	31.322	0	2	0	3.919	1.907	NA	0.272	NA	90	-135
13	1	13	55.363	31.231	0	2	0	4.122	2.071	NA	0.203	NA	-153.435	116.565
14	1	14	55.363	31.231	0	2	0	4.122	2.071	NA	0	NA	0	153.435
15	1	15	55.726	31.231	0	2	0	4.485	1.922	NA	0.363	NA	0	0
16	1	16	55.726	31.503	0	2	0	4.757	1.668	NA	0.272	NA	90	90
17	1	17	55.726	32.138	0	2	0	5.392	1.107	NA	0.635	NA	90	0
18	1	18	55.907	32.501	0	2	0	5.798	0.709	NA	0.406	NA	63.435	-26.565
19	1	19	56.088	32.592	0	2	0	6.001	0.529	NA	0.203	NA	26.565	-36.87
20	1	20	56.088	33.136	0	2	0	6.545	0.287	NA	0.544	NA	90	63.435
21	1	21	56.088	33.499	0	2	0	6.908	0.529	NA	0.363	NA	90	0
22	1	22	56.179	33.136	0	2	0	7.282	0.203	NA	0.374	NA	-75.964	-165.964
23	1	23	56.451	33.136	0	2	0	7.554	0.128	NA	0.272	NA	0	75.964
24	1	24	56.542	34.134	0	2	0	8.556	1.104	NA	1.002	NA	84.806	84.806
25	1	25	56.361	33.227	0	2	0	9.482	0.181	NA	0.925	NA	-101.31	173.884
26	1	26	56.724	33.59	0	2	0	9.995	0.654	NA	0.513	NA	45	146.31
27	1	27	56.724	34.315	0	2	0	10.72	1.321	NA	0.726	NA	90	45
28	1	28	56.724	34.134	0	2	11	10.902	1.148	NA	0.181	NA	-90	-180
29	1	29	56.633	33.862	0	2	0	11.189	0.861	NA	0.287	NA	-108.435	-18.435
30	1	30	56.361	33.952	0	2	0	11.476	0.907	NA	0.287	NA	161.565	-90
31	1	31	56.361	33.952	0	2	0	11.476	0.907	NA	0	NA	0	-161.565
32	1	32	56.179	33.59	0	2	0	11.881	0.574	NA	0.406	NA	-116.565	-116.565
33	1	33	56.088	33.317	0	2	11	12.168	0.385	NA	0.287	NA	-108.435	8.13
34	1	34	56.088	33.317	0	2	0	12.168	0.385	NA	0	NA	0	108.435
35	1	35	56.179	33.136	0	2	0	12.371	0.203	NA	0.203	NA	-63.435	-63.435
36	1	36	56.088	32.955	0	2	0	12.574	0.287	NA	0.203	NA	-116.565	-53.13
37	1	37	55.635	32.864	0	2	0	13.037	0.748	NA	0.463	NA	-168.69	-52.125
38	1	38	55.998	32.955	0	2	0	13.411	0.374	NA	0.374	NA	14.036	-177.274
39	1	39	56.179	33.136	0	2	0	13.667	0.203	NA	0.257	NA	45	30.964
40	1	40	56.179	33.317	0	2	0	13.849	0.327	NA	0.181	NA	90	45
41	1	41	56.179	33.499	0	2	0	14.03	0.489	NA	0.181	NA	90	0
42	1	42	56.179	33.68	0	2	0	14.212	0.66	NA	0.181	NA	90	0
43	1	43	56.724	35.132	0	2	0	15.762	2.118	NA	1.55	NA	69.444	-20.556
44	1	44	56.724	34.95	0	2	0	15.943	1.939	NA	0.181	NA	-90	-159.444
45	1	45	56.814	35.404	0	2	0	16.406	2.402	NA	0.463	NA	78.69	168.69
46	1	46	56.905	34.497	0	2	0	17.318	1.55	NA	0.912	NA	-84.289	-162.979
47	1	47	56.905	34.315	0	2	0	17.499	1.382	NA	0.181	NA	-90	-5.711
48	1	48	56.814	34.315	0	2	0	17.59	1.349	NA	0.091	NA	180	-90
49	2	1	54.183	25.515	0	2	0	0	0	NA	NA	NA	NA	NA
50	2	2	53.548	25.606	0	2	0	0.641	0.641	NA	0.641	NA	171.87	NA
51	2	3	53.82	25.152	0	2	0	1.17	0.513	NA	0.529	NA	-59.036	129.094
52	2	4	53.458	25.243	0	2	0	1.545	0.775	NA	0.374	NA	165.964	-135
53	2	5	53.911	26.513	0	2	0	2.893	1.034	NA	1.349	NA	70.346	-95.618
54	2	6	53.911	25.878	0	2	0	3.528	0.454	NA	0.635	NA	-90	-160.346
55	2	7	54.002	25.969	0	2	0	3.657	0.489	NA	0.128	NA	45	135
56	2	8	53.639	25.878	0	2	0	4.031	0.654	NA	0.374	NA	-165.964	149.036
57	2	9	53.639	25.878	0	2	0	4.031	0.654	NA	0	NA	0	165.964
58	2	10	53.639	25.878	0	2	0	4.031	0.654	NA	0	NA	0	0
59	2	11	53.82	25.697	0	2	11	4.287	0.406	NA	0.257	NA	-45	-45
60	2	12	53.276	25.788	0	2	0	4.839	0.947	NA	0.552	NA	170.538	-144.462
61	2	13	53.367	25.606	0	2	0	5.042	0.822	NA	0.203	NA	-63.435	126.027
62	2	14	53.911	25.515	0	2	11	5.594	0.272	NA	0.552	NA	-9.462	53.973
63	2	15	53.639	25.515	0	2	11	5.866	0.544	NA	0.272	NA	180	-170.538
64	2	16	53.458	25.152	0	2	0	6.272	0.811	NA	0.406	NA	-116.565	63.435
65	2	17	53.367	25.878	0	2	0	7.003	0.894	NA	0.731	NA	97.125	-146.31
66	2	18	53.639	25.334	0	2	0	7.612	0.574	NA	0.609	NA	-63.435	-160.56
67	2	19	53.367	25.334	0	2	0	7.884	0.836	NA	0.272	NA	180	-116.565
68	2	20	53.548	25.334	0	2	11	8.065	0.66	NA	0.181	NA	0	-180
69	2	21	54.274	25.515	0	2	0	8.813	0.091	NA	0.748	NA	14.036	14.036
70	2	22	53.73	25.243	0	2	0	9.422	0.529	NA	0.609	NA	-153.435	-167.471
71	2	23	54.002	25.334	0	2	0	9.709	0.257	NA	0.287	NA	18.435	171.87
72	2	24	54.093	25.425	0	2	0	9.837	0.128	NA	0.128	NA	45	26.565
73	2	25	54.093	25.334	0	2	0	9.928	0.203	NA	0.091	NA	-90	-135
74	2	26	53.82	25.425	0	2	0	10.215	0.374	NA	0.287	NA	161.565	-108.435
75	2	27	53.73	25.606	0	2	0	10.418	0.463	NA	0.203	NA	116.565	-45
76	2	28	53.367	25.243	0	2	0	10.931	0.861	NA	0.513	NA	-135	108.435
77	2	29	53.458	25.606	0	2	11	11.305	0.731	NA	0.374	NA	75.964	-149.036
78	2	30	53.367	25.697	0	2	0	11.433	0.836	NA	0.128	NA	135	59.036
79	2	31	53.458	25.788	0	2	0	11.561	0.775	NA	0.128	NA	45	-90
80	2	32	53.458	25.969	0	2	0	11.743	0.856	NA	0.181	NA	90	45
81	2	33	53.458	25.969	0	2	0	11.743	0.856	NA	0	NA	0	-90
82	2	34	53.458	25.969	0	2	0	11.743	0.856	NA	0	NA	0	0
83	2	35	53.458	25.969	0	2	0	11.743	0.856	NA	0	NA	0	0
84	2	36	53.458	25.969	0	2	0	11.743	0.856	NA	0	NA	0	0
85	2	37	53.458	25.969	0	2	0	11.743	0.856	NA	0	NA	0	0
86	2	38	53.367	25.697	0	2	0	12.03	0.836	NA	0.287	NA	-108.435	-108.435
87	2	39	53.639	25.878	0	2	11	12.357	0.654	NA	0.327	NA	33.69	142.125
88	2	40	53.639	26.15	0	2	23	12.629	0.836	NA	0.272	NA	90	56.31
89	2	41	53.639	26.423	0	2	0	12.901	1.058	NA	0.272	NA	90	0
90	2	42	53.73	26.423	0	2	0	12.992	1.014	NA	0.091	NA	0	-90
91	2	43	53.73	26.695	0	2	11	13.264	1.264	NA	0.272	NA	90	90
92	2	44	53.73	26.695	0	2	0	13.264	1.264	NA	0	NA	0	-90
93	2	45	53.639	26.604	0	2	0	13.392	1.217	NA	0.128	NA	-135	-135
94	2	46	53.639	26.604	0	2	0	13.392	1.217	NA	0	NA	0	135
95	2	47	53.73	26.513	0	2	0	13.521	1.096	NA	0.128	NA	-45	-45
96	2	48	53.73	26.513	0	2	23	13.521	1.096	NA	0	NA	0	45
97	3	1	56.814	42.843	0	2	11	0	0	NA	NA	NA	NA	NA
98	3	2	56.996	42.843	0	2	0	0.181	0.181	NA	0.181	NA	0	NA
99	3	3	57.086	42.752	0	2	0	0.31	0.287	NA	0.128	NA	-45	-45
100	3	4	57.177	42.662	0	2	0	0.438	0.406	NA	0.128	NA	-45	0
101	3	5	56.996	42.571	0	2	0	0.641	0.327	NA	0.203	NA	-153.435	-108.435
102	3	6	56.633	44.385	0	2	0	2.491	1.553	NA	1.85	NA	101.31	-105.255
103	3	7	56.633	44.748	0	2	0	2.854	1.914	NA	0.363	NA	90	-11.31
104	3	8	55.907	46.291	0	2	0	4.559	3.565	NA	1.704	NA	115.201	25.201
105	3	9	55.907	47.016	0	2	0	5.284	4.271	NA	0.726	NA	90	-25.201
106	3	10	56.179	47.47	0	2	0	5.813	4.67	NA	0.529	NA	59.036	-30.964
107	3	11	56.179	47.742	0	2	34	6.086	4.94	NA	0.272	NA	90	30.964
108	4	1	55.363	42.571	0	2	0	0	0	NA	NA	NA	NA	NA
109	4	2	55.091	42.934	0	2	0	0.454	0.454	NA	0.454	NA	126.87	NA
110	4	3	55.544	42.662	0	2	0	0.983	0.203	NA	0.529	NA	-30.964	-157.834
111	4	4	55.181	42.571	0	2	0	1.357	0.181	NA	0.374	NA	-165.964	-135
112	4	5	55.181	42.843	0	2	0	1.629	0.327	NA	0.272	NA	90	-104.036
113	4	6	55.181	43.297	0	2	0	2.082	0.748	NA	0.454	NA	90	0
114	4	7	54.728	42.843	0	2	0	2.724	0.691	NA	0.641	NA	-135	135
115	4	8	54.818	42.934	0	2	0	2.852	0.654	NA	0.128	NA	45	-180
116	4	9	55.091	43.387	0	2	0	3.381	0.861	NA	0.529	NA	59.036	14.036
117	4	10	54.818	43.841	0	2	0	3.91	1.382	NA	0.529	NA	120.964	61.928
118	4	11	54.818	44.204	0	2	0	4.273	1.721	NA	0.363	NA	90	-30.964
119	4	12	54.818	44.385	0	2	0	4.455	1.894	NA	0.181	NA	90	0
120	4	13	55.272	45.111	0	2	0	5.31	2.542	NA	0.856	NA	57.995	-32.005
121	4	14	55.272	44.748	0	2	0	5.673	2.179	NA	0.363	NA	-90	-147.995
122	4	15	55.091	44.93	0	2	0	5.93	2.374	NA	0.257	NA	135	-135
123	4	16	55.363	44.385	0	2	0	6.538	1.814	NA	0.609	NA	-63.435	161.565
124	4	17	55.816	44.476	0	2	0	7.001	1.958	NA	0.463	NA	11.31	74.745
125	4	18	55.453	44.385	0	2	0	7.375	1.817	NA	0.374	NA	-165.964	-177.274
126	4	19	55.272	44.113	0	2	0	7.702	1.545	NA	0.327	NA	-123.69	42.274
127	4	20	55.091	43.75	0	2	0	8.108	1.21	NA	0.406	NA	-116.565	7.125
128	4	21	55.091	43.66	0	2	0	8.199	1.122	NA	0.091	NA	-90	26.565
129	4	22	55	42.752	0	2	0	9.11	0.406	NA	0.912	NA	-95.711	-5.711
130	4	23	54.728	43.206	0	2	0	9.639	0.898	NA	0.529	NA	120.964	-143.326
131	5	1	56.724	35.132	0	2	0	0	0	NA	NA	NA	NA	NA
132	5	2	56.633	36.402	0	2	0	1.273	1.273	NA	1.273	NA	94.086	NA
133	5	3	56.724	36.402	0	2	0	1.364	1.27	NA	0.091	NA	0	-94.086
134	5	4	56.724	36.311	0	2	0	1.455	1.179	NA	0.091	NA	-90	-90
135	5	5	56.451	37.037	0	2	0	2.23	1.924	NA	0.775	NA	110.556	-159.444
136	5	6	56.361	37.037	0	2	0	2.321	1.939	NA	0.091	NA	180	69.444
137	5	7	56.996	37.037	0	2	0	2.956	1.924	NA	0.635	NA	0	-180
138	5	8	57.268	36.674	0	2	0	3.409	1.636	NA	0.454	NA	-53.13	-53.13
139	5	9	57.086	36.946	0	2	0	3.736	1.85	NA	0.327	NA	123.69	176.82
140	5	10	56.27	37.4	0	2	0	4.67	2.313	NA	0.934	NA	150.945	27.255
141	5	11	56.724	37.218	0	2	0	5.159	2.087	NA	0.489	NA	-21.801	-172.747
142	5	12	56.996	37.037	0	2	0	5.486	1.924	NA	0.327	NA	-33.69	-11.889
143	5	13	56.996	37.491	0	2	0	5.94	2.374	NA	0.454	NA	90	123.69
144	5	14	56.814	37.218	0	2	0	6.267	2.089	NA	0.327	NA	-123.69	146.31
145	5	15	57.359	36.946	0	2	23	6.875	1.922	NA	0.609	NA	-26.565	97.125
146	5	16	57.359	36.856	0	2	0	6.966	1.837	NA	0.091	NA	-90	-63.435
147	5	17	56.814	36.22	0	2	0	7.802	1.092	NA	0.836	NA	-130.601	-40.601
148	5	18	57.268	35.858	0	2	0	8.383	0.907	NA	0.581	NA	-38.66	91.941
149	5	19	56.996	37.853	0	2	0	10.398	2.735	NA	2.014	NA	97.765	136.425
150	5	20	56.451	39.033	0	2	0	11.697	3.911	NA	1.299	NA	114.775	17.01
151	5	21	56.724	38.398	0	2	0	12.388	3.266	NA	0.691	NA	-66.801	178.423
152	5	22	57.177	37.763	0	2	0	13.168	2.67	NA	0.78	NA	-54.462	12.339
153	5	23	56.905	36.402	0	2	0	14.556	1.283	NA	1.388	NA	-101.31	-46.848
154	5	24	57.54	36.493	0	2	0	15.197	1.587	NA	0.641	NA	8.13	109.44
155	5	25	57.812	36.674	0	2	0	15.524	1.888	NA	0.327	NA	33.69	25.56
156	5	26	57.903	36.039	0	2	0	16.166	1.488	NA	0.641	NA	-81.87	-115.56
157	5	27	57.721	36.039	0	2	0	16.347	1.349	NA	0.181	NA	180	-98.13
158	5	28	58.084	36.311	0	2	0	16.801	1.801	NA	0.454	NA	36.87	-143.13
159	5	29	57.54	36.856	0	2	0	17.571	1.907	NA	0.77	NA	135	98.13
160	5	30	57.54	36.765	0	2	0	17.661	1.826	NA	0.091	NA	-90	135
161	5	31	57.449	36.583	0	2	0	17.864	1.623	NA	0.203	NA	-116.565	-26.565
162	5	32	57.54	36.674	0	2	0	17.993	1.745	NA	0.128	NA	45	161.565
163	5	33	57.631	36.674	0	2	0	18.083	1.789	NA	0.091	NA	0	-45
164	5	34	57.177	37.128	0	2	0	18.725	2.047	NA	0.641	NA	135	135
165	5	35	57.177	37.4	0	2	0	18.997	2.313	NA	0.272	NA	90	-45
166	5	36	56.27	38.216	0	2	0	20.217	3.118	NA	1.221	NA	138.013	48.013
167	5	37	55.907	38.035	0	2	0	20.623	3.016	NA	0.406	NA	-153.435	68.552
168	5	38	55.635	37.944	0	2	0	20.91	3.016	NA	0.287	NA	-161.565	-8.13
169	5	39	55.363	38.126	0	2	0	21.237	3.289	NA	0.327	NA	146.31	-52.125
170	5	40	55.816	37.581	0	2	0	21.946	2.612	NA	0.709	NA	-50.194	163.496
171	5	41	55.635	37.763	0	2	0	22.202	2.847	NA	0.257	NA	135	-174.806
172	5	42	55	38.579	0	2	0	23.237	3.854	NA	1.034	NA	127.875	-7.125
173	5	43	53.82	40.122	0	2	0	25.178	5.773	NA	1.942	NA	127.405	-0.47
174	5	44	54.365	43.025	0	2	0	28.132	8.238	NA	2.954	NA	79.38	-48.025
175	6	1	56.27	45.111	0	2	0	0	0	NA	NA	NA	NA	NA
176	6	2	56.633	45.02	0	2	0	0.374	0.374	NA	0.374	NA	-14.036	NA
177	6	3	56.905	45.02	0	2	11	0.646	0.641	NA	0.272	NA	0	14.036
178	6	4	57.086	45.02	0	2	0	0.828	0.822	NA	0.181	NA	0	0
179	6	5	56.996	45.02	0	2	0	0.918	0.731	NA	0.091	NA	180	180
180	6	6	57.177	44.748	0	2	0	1.245	0.977	NA	0.327	NA	-56.31	123.69
181	6	7	56.724	44.658	0	2	0	1.708	0.641	NA	0.463	NA	-168.69	-112.38
