 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,28.193,7.271,0.037,9,2,1,0,2
2,0.000,0,0,0,6.123,23.983,0.000,0,2,1,0,2
