 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,46,46,46,21.699,20.319,0.129,46,2,10,0,2
2,0.000,27,27,27,0.318,22.282,0.076,27,2,10,0,2
