Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	12.977	30.054	0	2	186	0	0	NA	NA	NA	NA	NA
2	1	2	12.977	30.054	0	2	121	0	0	NA	0	NA	0	NA
3	1	3	12.486	30.484	0	2	177	0.653	0.653	NA	0.653	NA	138.814	138.814
4	1	4	12.424	30.791	0	2	55	0.966	0.921	NA	0.313	NA	101.31	-37.504
5	1	5	12.424	30.791	0	2	55	0.966	0.921	NA	0	NA	0	-101.31
6	1	6	12.608	30.853	0	2	121	1.16	0.88	NA	0.194	NA	18.435	18.435
7	1	7	12.731	30.73	0	2	9	1.334	0.719	NA	0.174	NA	-45	-63.435
8	1	8	12.977	30.607	0	2	121	1.609	0.553	NA	0.275	NA	-26.565	18.435
9	1	9	12.916	30.484	0	2	83	1.746	0.434	NA	0.137	NA	-116.565	-90
10	1	10	12.731	30.484	0	2	83	1.931	0.495	NA	0.184	NA	180	-63.435
11	1	11	12.67	30.484	0	2	121	1.992	0.528	NA	0.061	NA	180	0
12	1	12	12.547	30.423	0	2	158	2.129	0.566	NA	0.137	NA	-153.435	26.565
13	1	13	12.547	30.423	0	2	93	2.129	0.566	NA	0	NA	0	153.435
14	1	14	12.731	30.669	0	2	102	2.437	0.662	NA	0.307	NA	53.13	53.13
15	1	15	12.793	30.669	0	2	93	2.498	0.641	NA	0.061	NA	0	-53.13
16	1	16	12.67	30.669	0	2	139	2.621	0.687	NA	0.123	NA	180	180
17	1	17	12.854	30.423	0	2	111	2.928	0.389	NA	0.307	NA	-53.13	126.87
18	1	18	13.223	30.423	0	2	149	3.297	0.443	NA	0.369	NA	0	53.13
19	1	19	13.223	30.423	0	2	121	3.297	0.443	NA	0	NA	0	0
20	2	1	12.992	34.692	0	2	83	0	0	NA	NA	NA	NA	NA
21	2	2	12.992	34.692	0	2	74	0	0	NA	0	NA	0	NA
22	2	3	13.038	34.738	0	2	18	0.065	0.065	NA	0.065	NA	45	45
23	2	4	12.9	34.876	0	2	83	0.261	0.206	NA	0.195	NA	135	90
24	2	5	12.854	34.923	0	2	74	0.326	0.269	NA	0.065	NA	135	0
25	2	6	12.854	34.969	0	2	55	0.372	0.309	NA	0.046	NA	90	-45
26	2	7	12.67	34.969	0	2	37	0.556	0.425	NA	0.184	NA	180	90
27	2	8	12.532	34.923	0	2	74	0.702	0.515	NA	0.146	NA	-161.565	18.435
28	2	9	12.393	35.199	0	2	102	1.011	0.785	NA	0.309	NA	116.565	-81.87
29	2	10	12.301	35.199	0	2	37	1.103	0.857	NA	0.092	NA	180	63.435
30	2	11	12.025	35.245	0	2	46	1.383	1.114	NA	0.28	NA	170.538	-9.462
31	2	12	12.117	35.107	0	2	46	1.549	0.969	NA	0.166	NA	-56.31	133.152
32	2	13	12.163	35.107	0	2	149	1.595	0.927	NA	0.046	NA	0	56.31
33	2	14	11.748	35.107	0	2	55	2.01	1.311	NA	0.415	NA	180	180
34	2	15	12.209	35.337	0	2	111	2.525	1.015	NA	0.515	NA	26.565	-153.435
35	2	16	12.486	35.199	0	2	55	2.834	0.717	NA	0.309	NA	-26.565	-53.13
36	2	17	12.808	35.291	0	2	37	3.17	0.627	NA	0.335	NA	15.945	42.51
