 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,18.997,3.860,0,0,2,1,0,2
2,0.000,0,0,0,3.962,18.388,0,0,2,1,0,2
