 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,25.146,5.894,0,0,2,1,0,2
2,0.000,0,0,0,1.066,19.084,0,0,2,1,0,2
