Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	20.858	20.925	0	2	174.917	0	0	NA	NA	NA	NA	NA
2	1	2	20.824	20.891	0	2	130.5	0.048	0.048	NA	0.048	NA	-135	NA
3	1	3	20.621	20.824	0	2	152.5	0.261	0.257	NA	0.214	NA	-161.565	-26.565
4	1	4	20.52	21.128	0	2	131.75	0.582	0.394	NA	0.32	NA	108.435	-90
5	1	5	20.52	21.297	0	2	158.25	0.751	0.502	NA	0.169	NA	90	-18.435
6	1	6	20.655	21.567	0	2	175.75	1.053	0.673	NA	0.302	NA	63.435	-26.565
7	1	7	20.689	21.567	0	2	149.778	1.087	0.664	NA	0.034	NA	0	-63.435
8	1	8	20.689	21.567	0	2	127.972	1.087	0.664	NA	0	NA	0	0
9	1	9	20.722	21.634	0	2	132	1.162	0.722	NA	0.076	NA	63.435	63.435
10	1	10	20.722	21.77	0	2	188.75	1.297	0.855	NA	0.135	NA	90	26.565
11	1	11	20.756	21.77	0	2	83.806	1.331	0.85	NA	0.034	NA	0	-90
12	1	12	20.824	21.972	0	2	158.583	1.545	1.048	NA	0.214	NA	71.565	71.565
13	1	13	20.824	22.04	0	2	144.25	1.612	1.115	NA	0.068	NA	90	18.435
14	1	14	20.722	21.736	0	2	123.75	1.933	0.822	NA	0.32	NA	-108.435	161.565
15	1	15	20.689	21.634	0	2	40.833	2.039	0.729	NA	0.107	NA	-108.435	0
16	1	16	20.655	20.925	0	2	97.583	2.75	0.203	NA	0.71	NA	-92.726	15.709
17	1	17	20.655	20.621	0	2	137.917	3.054	0.365	NA	0.304	NA	-90	2.726
18	1	18	20.655	20.621	0	2	144.583	3.054	0.365	NA	0	NA	0	90
19	1	19	20.655	20.621	0	2	177.75	3.054	0.365	NA	0	NA	0	0
20	1	20	20.587	20.621	0	2	108.333	3.121	0.407	NA	0.068	NA	180	180
21	1	21	20.418	20.824	0	2	144.5	3.385	0.451	NA	0.264	NA	129.806	-50.194
22	1	22	20.452	21.06	0	2	52.75	3.624	0.427	NA	0.239	NA	81.87	-47.936
23	1	23	20.554	21.398	0	2	98.917	3.976	0.562	NA	0.353	NA	73.301	-8.569
24	1	24	20.756	21.094	0	2	152.972	4.342	0.197	NA	0.365	NA	-56.31	-129.611
25	1	25	20.79	21.128	0	2	134.833	4.39	0.214	NA	0.048	NA	45	101.31
26	1	26	20.993	21.229	0	2	145.5	4.616	0.333	NA	0.227	NA	26.565	-18.435
27	1	27	20.655	20.993	0	2	211.639	5.028	0.214	NA	0.412	NA	-145.008	-171.573
28	1	28	20.655	20.858	0	2	102.75	5.164	0.214	NA	0.135	NA	-90	55.008
29	1	29	20.689	20.655	0	2	154.806	5.369	0.319	NA	0.205	NA	-80.538	9.462
30	1	30	20.554	20.52	0	2	145.75	5.56	0.507	NA	0.191	NA	-135	-54.462
31	1	31	20.385	20.351	0	2	178.722	5.799	0.744	NA	0.239	NA	-135	0
32	1	32	20.148	20.081	0	2	82	6.158	1.103	NA	0.359	NA	-131.186	3.814
33	1	33	20.317	20.047	0	2	108.417	6.33	1.031	NA	0.172	NA	-11.31	119.876
34	1	34	20.182	19.878	0	2	186.444	6.547	1.246	NA	0.216	NA	-128.66	-117.35
35	1	35	20.283	19.642	0	2	161.861	6.804	1.406	NA	0.257	NA	-66.801	61.858
36	1	36	20.114	19.642	0	2	126.5	6.973	1.483	NA	0.169	NA	180	-113.199
37	1	37	20.25	20.114	0	2	176.167	7.464	1.013	NA	0.492	NA	74.055	-105.945
38	1	38	20.25	20.283	0	2	116	7.633	0.884	NA	0.169	NA	90	15.945
