 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,30.666,36.025,0,0,2,1,0,2
2,0.000,0,0,0,3.970,37.613,0,0,2,1,0,2
