 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,27.915,9.105,0,0,1,1,0,2
2,0.000,0,0,0,19.412,35.216,0,0,1,1,0,2
