 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,16.874,11.703,0,0,2,40,0,2
2,0.000,0,0,0,39.192,51.711,0,0,2,40,0,2
