Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	12.444	13.983	0	2	6	0	0	NA	NA	NA	NA	NA
2	1	2	12.506	13.983	0	2	0	0.062	0.062	NA	0.062	NA	0	NA
3	1	3	12.537	13.983	0	2	6	0.092	0.092	NA	0.031	NA	0	0
4	1	4	12.567	14.076	0	2	13	0.19	0.154	NA	0.097	NA	71.565	71.565
5	1	5	12.691	14.199	0	2	13	0.364	0.327	NA	0.174	NA	45	-26.565
6	1	6	12.537	14.045	0	2	20	0.582	0.111	NA	0.218	NA	-135	180
7	1	7	12.537	14.045	0	2	6	0.582	0.111	NA	0	NA	0	135
8	1	8	12.413	13.983	0	2	0	0.719	0.031	NA	0.138	NA	-153.435	-153.435
9	1	9	12.444	13.983	0	2	6	0.75	0	NA	0.031	NA	0	153.435
10	1	10	12.383	13.891	0	2	6	0.861	0.111	NA	0.111	NA	-123.69	-123.69
11	1	11	12.383	13.799	0	2	13	0.953	0.195	NA	0.092	NA	-90	33.69
12	1	12	12.383	13.614	0	2	0	1.138	0.374	NA	0.185	NA	-90	0
13	1	13	12.506	14.045	0	2	0	1.586	0.087	NA	0.448	NA	74.055	164.055
14	2	1	13.337	15.43	0	2	13	0	0	NA	NA	NA	NA	NA
15	2	2	13.429	15.43	0	2	20	0.092	0.092	NA	0.092	NA	0	NA
16	2	3	13.768	15.246	0	2	0	0.478	0.469	NA	0.386	NA	-28.61	-28.61
17	2	4	13.676	15.215	0	2	6	0.575	0.401	NA	0.097	NA	-161.565	-132.955
18	2	5	13.583	15.184	0	2	26	0.673	0.348	NA	0.097	NA	-161.565	0
19	2	6	13.676	15.061	0	2	13	0.827	0.501	NA	0.154	NA	-53.13	108.435
20	2	7	13.552	15.122	0	2	13	0.964	0.376	NA	0.138	NA	153.435	-153.435
21	2	8	13.552	15.153	0	2	6	0.995	0.351	NA	0.031	NA	90	-63.435
22	2	9	13.768	15.246	0	2	13	1.23	0.469	NA	0.234	NA	23.199	-66.801
23	2	10	13.583	15.184	0	2	13	1.424	0.348	NA	0.195	NA	-161.565	175.236
24	2	11	13.645	15.184	0	2	13	1.486	0.394	NA	0.062	NA	0	161.565
25	2	12	13.706	15.184	0	2	6	1.547	0.444	NA	0.062	NA	0	0
26	2	13	13.706	15.184	0	2	6	1.547	0.444	NA	0	NA	0	0
27	2	14	13.737	15.338	0	2	6	1.704	0.411	NA	0.157	NA	78.69	78.69
28	2	15	13.737	15.246	0	2	20	1.797	0.441	NA	0.092	NA	-90	-168.69
29	2	16	13.676	15.215	0	2	6	1.866	0.401	NA	0.069	NA	-153.435	-63.435
30	2	17	13.676	15.307	0	2	13	1.958	0.36	NA	0.092	NA	90	-116.565
31	2	18	13.737	15.246	0	2	6	2.045	0.441	NA	0.087	NA	-45	-135
32	2	19	13.737	15.246	0	2	13	2.045	0.441	NA	0	NA	0	45
33	2	20	13.768	15.184	0	2	0	2.114	0.496	NA	0.069	NA	-63.435	-63.435
34	2	21	13.768	15.092	0	2	0	2.206	0.548	NA	0.092	NA	-90	-26.565
35	2	22	13.768	15.092	0	2	0	2.206	0.548	NA	0	NA	0	90
36	2	23	13.768	14.968	0	2	0	2.329	0.632	NA	0.123	NA	-90	-90
37	2	24	14.076	14.845	0	2	6	2.661	0.942	NA	0.332	NA	-21.801	68.199
38	2	25	14.107	14.845	0	2	13	2.692	0.967	NA	0.031	NA	0	21.801
39	2	26	14.107	14.845	0	2	13	2.692	0.967	NA	0	NA	0	0
40	2	27	13.829	15.061	0	2	6	3.043	0.616	NA	0.351	NA	142.125	142.125
41	2	28	13.614	15.307	0	2	13	3.37	0.303	NA	0.327	NA	131.186	-10.939
42	2	29	13.737	15.061	0	2	20	3.645	0.545	NA	0.275	NA	-63.435	165.379
43	2	30	13.737	15.061	0	2	26	3.645	0.545	NA	0	NA	0	63.435
44	2	31	13.491	14.999	0	2	13	3.899	0.458	NA	0.254	NA	-165.964	-165.964
45	2	32	13.552	15.03	0	2	6	3.968	0.455	NA	0.069	NA	26.565	-167.471
46	2	33	13.583	14.907	0	2	6	4.095	0.578	NA	0.127	NA	-75.964	-102.529
47	2	34	14.076	14.815	0	2	6	4.596	0.962	NA	0.501	NA	-10.62	65.344
48	2	35	14.107	14.753	0	2	20	4.665	1.025	NA	0.069	NA	-63.435	-52.815
49	2	36	14.23	14.63	0	2	13	4.839	1.199	NA	0.174	NA	-45	18.435
50	3	1	14.999	10.536	0	2	0	0	0	NA	NA	NA	NA	NA
