 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,15.123,4.321,0,0,2,195,0,2
2,0.000,0,0,0,34.458,26.789,0,0,2,195,0,2
