Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	26.591	11.18	0	2	81	0	0	NA	NA	NA	NA	NA
2	1	2	26.951	11.18	0	2	0	0.36	0.36	NA	0.36	NA	0	NA
3	1	3	26.735	11.252	0	2	34	0.588	0.161	NA	0.228	NA	161.565	161.565
4	1	4	26.735	11.252	0	2	23	0.588	0.161	NA	0	NA	0	-161.565
5	1	5	26.735	11.252	0	2	11	0.588	0.161	NA	0	NA	0	0
6	1	6	26.879	11.252	0	2	23	0.732	0.297	NA	0.144	NA	0	0
7	1	7	26.879	11.252	0	2	46	0.732	0.297	NA	0	NA	0	0
8	1	8	26.879	11.252	0	2	11	0.732	0.297	NA	0	NA	0	0
9	1	9	26.879	11.252	0	2	23	0.732	0.297	NA	0	NA	0	0
10	1	10	26.879	11.252	0	2	11	0.732	0.297	NA	0	NA	0	0
11	1	11	26.879	11.324	0	2	23	0.804	0.322	NA	0.072	NA	90	90
12	1	12	26.807	11.396	0	2	23	0.906	0.306	NA	0.102	NA	135	45
13	1	13	26.807	11.396	0	2	23	0.906	0.306	NA	0	NA	0	-135
14	1	14	26.807	11.396	0	2	46	0.906	0.306	NA	0	NA	0	0
15	1	15	26.879	11.324	0	2	23	1.008	0.322	NA	0.102	NA	-45	-45
16	1	16	27.239	11.324	0	2	34	1.368	0.664	NA	0.36	NA	0	45
17	1	17	26.807	11.468	0	2	23	1.823	0.36	NA	0.455	NA	161.565	161.565
18	1	18	26.807	11.468	0	2	23	1.823	0.36	NA	0	NA	0	-161.565
19	1	19	26.807	11.108	0	2	23	2.183	0.228	NA	0.36	NA	-90	-90
20	1	20	26.879	11.108	0	2	34	2.255	0.297	NA	0.072	NA	0	90
21	1	21	26.735	11.684	0	2	58	2.849	0.524	NA	0.594	NA	104.036	104.036
22	1	22	26.879	11.612	0	2	34	3.01	0.519	NA	0.161	NA	-26.565	-130.601
23	1	23	26.879	11.54	0	2	46	3.082	0.461	NA	0.072	NA	-90	-63.435
24	1	24	27.023	11.54	0	2	34	3.226	0.562	NA	0.144	NA	0	90
25	1	25	26.663	11.54	0	2	23	3.586	0.367	NA	0.36	NA	180	180
26	1	26	26.159	11.108	0	2	23	4.25	0.438	NA	0.664	NA	-139.399	40.601
27	1	27	26.231	11.108	0	2	81	4.322	0.367	NA	0.072	NA	0	139.399
28	1	28	26.231	11.036	0	2	46	4.394	0.388	NA	0.072	NA	-90	-90
29	1	29	26.519	11.036	0	2	23	4.682	0.161	NA	0.288	NA	0	90
30	1	30	26.014	11.036	0	2	93	5.186	0.594	NA	0.504	NA	180	180
31	1	31	26.303	10.964	0	2	58	5.483	0.36	NA	0.297	NA	-14.036	165.964
32	1	32	26.375	10.964	0	2	58	5.555	0.306	NA	0.072	NA	0	14.036
33	1	33	26.231	10.964	0	2	58	5.699	0.42	NA	0.144	NA	180	180
34	1	34	26.519	10.82	0	2	11	6.021	0.367	NA	0.322	NA	-26.565	153.435
35	1	35	26.447	10.82	0	2	11	6.093	0.388	NA	0.072	NA	180	-153.435
36	1	36	26.447	11.036	0	2	23	6.309	0.204	NA	0.216	NA	90	-90
37	1	37	26.807	11.036	0	2	23	6.669	0.26	NA	0.36	NA	0	-90
38	1	38	26.807	11.036	0	2	23	6.669	0.26	NA	0	NA	0	0
39	1	39	26.663	11.18	0	2	34	6.873	0.072	NA	0.204	NA	135	135
40	1	40	26.663	11.396	0	2	46	7.089	0.228	NA	0.216	NA	90	-45
41	1	41	26.663	11.324	0	2	34	7.161	0.161	NA	0.072	NA	-90	-180
42	1	42	26.663	11.468	0	2	23	7.305	0.297	NA	0.144	NA	90	180
43	1	43	26.519	11.54	0	2	58	7.466	0.367	NA	0.161	NA	153.435	63.435
44	2	1	25.726	11.612	0	2	23	0	0	NA	NA	NA	NA	NA
45	2	2	25.654	11.612	0	2	81	0.072	0.072	NA	0.072	NA	180	NA
46	2	3	25.222	11.612	0	2	93	0.504	0.504	NA	0.432	NA	180	0
47	2	4	25.294	11.612	0	2	58	0.576	0.432	NA	0.072	NA	0	-180
48	2	5	25.366	11.612	0	2	23	0.648	0.36	NA	0.072	NA	0	0
49	2	6	25.798	11.54	0	2	81	1.086	0.102	NA	0.438	NA	-9.462	-9.462
50	2	7	25.438	11.324	0	2	34	1.506	0.407	NA	0.42	NA	-149.036	-139.574
51	2	8	25.582	11.396	0	2	46	1.667	0.26	NA	0.161	NA	26.565	175.601
52	2	9	25.438	11.324	0	2	23	1.828	0.407	NA	0.161	NA	-153.435	-180
53	2	10	25.726	11.396	0	2	23	2.125	0.216	NA	0.297	NA	14.036	167.471
54	2	11	25.582	11.396	0	2	58	2.269	0.26	NA	0.144	NA	180	165.964
55	2	12	25.798	11.54	0	2	58	2.529	0.102	NA	0.26	NA	33.69	-146.31
56	2	13	25.726	11.612	0	2	34	2.631	0	NA	0.102	NA	135	101.31
57	2	14	26.087	11.684	0	2	23	2.998	0.367	NA	0.367	NA	11.31	-123.69
58	2	15	25.726	11.756	0	2	46	3.365	0.144	NA	0.367	NA	168.69	157.38
59	2	16	25.438	11.828	0	2	23	3.662	0.36	NA	0.297	NA	165.964	-2.726
60	2	17	25.726	11.9	0	2	46	3.959	0.288	NA	0.297	NA	14.036	-151.928
61	2	18	25.438	11.828	0	2	23	4.256	0.36	NA	0.297	NA	-165.964	-180
62	2	19	25.294	11.972	0	2	11	4.459	0.562	NA	0.204	NA	135	-59.036
63	2	20	25.366	12.044	0	2	104	4.561	0.562	NA	0.102	NA	45	-90
