 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,47.925,29.631,0.000,0,2,1,0,2
2,0.000,18,18,18,4.602,10.999,0.227,18,2,1,0,2
