Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	30.507	18.097	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	30.507	18.097	0	2	0	0	0	NA	0	NA	0	NA
3	1	3	30.507	18.097	0	2	0	0	0	NA	0	NA	0	0
4	1	4	30.124	18.097	0	2	16	0.383	0.383	NA	0.383	NA	180	180
5	1	5	30.124	18.25	0	2	8	0.536	0.413	NA	0.153	NA	90	-90
6	1	6	30.2	18.25	0	2	16	0.613	0.343	NA	0.077	NA	0	-90
7	1	7	30.353	18.327	0	2	0	0.784	0.276	NA	0.171	NA	26.565	26.565
8	1	8	30.2	18.327	0	2	0	0.937	0.383	NA	0.153	NA	180	153.435
9	1	9	30.047	18.327	0	2	16	1.091	0.514	NA	0.153	NA	180	0
10	1	10	29.97	18.327	0	2	16	1.167	0.583	NA	0.077	NA	180	0
11	1	11	29.97	18.327	0	2	8	1.167	0.583	NA	0	NA	0	-180
12	1	12	29.817	18.327	0	2	8	1.32	0.727	NA	0.153	NA	180	180
13	1	13	29.817	18.327	0	2	0	1.32	0.727	NA	0	NA	0	-180
14	1	14	30.277	18.327	0	2	0	1.78	0.325	NA	0.46	NA	0	0
15	1	15	30.277	18.327	0	2	0	1.78	0.325	NA	0	NA	0	0
16	1	16	30.047	18.327	0	2	8	2.01	0.514	NA	0.23	NA	180	180
17	1	17	29.97	18.327	0	2	33	2.086	0.583	NA	0.077	NA	180	0
18	1	18	29.97	18.327	0	2	0	2.086	0.583	NA	0	NA	0	-180
19	1	19	29.97	18.327	0	2	25	2.086	0.583	NA	0	NA	0	0
20	1	20	29.97	18.327	0	2	8	2.086	0.583	NA	0	NA	0	0
21	1	21	29.97	18.327	0	2	8	2.086	0.583	NA	0	NA	0	0
22	1	22	29.97	18.327	0	2	8	2.086	0.583	NA	0	NA	0	0
23	1	23	29.434	18.327	0	2	0	2.623	1.097	NA	0.536	NA	180	180
24	1	24	29.511	18.327	0	2	0	2.699	1.022	NA	0.077	NA	0	-180
25	1	25	29.741	18.48	0	2	0	2.975	0.856	NA	0.276	NA	33.69	33.69
26	1	26	29.741	18.48	0	2	8	2.975	0.856	NA	0	NA	0	-33.69
27	1	27	29.741	18.557	0	2	0	3.052	0.893	NA	0.077	NA	90	90
28	1	28	29.817	18.633	0	2	0	3.16	0.873	NA	0.108	NA	45	-45
29	1	29	30.047	18.71	0	2	0	3.402	0.766	NA	0.242	NA	18.435	-26.565
30	1	30	30.047	18.71	0	2	0	3.402	0.766	NA	0	NA	0	-18.435
31	1	31	30.047	18.48	0	2	8	3.632	0.598	NA	0.23	NA	-90	-90
32	1	32	30.124	18.48	0	2	0	3.709	0.542	NA	0.077	NA	0	90
33	1	33	30.124	18.48	0	2	16	3.709	0.542	NA	0	NA	0	0
34	1	34	30.507	18.48	0	2	0	4.092	0.383	NA	0.383	NA	0	0
35	1	35	30.507	18.097	0	2	0	4.475	0	NA	0.383	NA	-90	-90
36	1	36	30.507	17.944	0	2	0	4.628	0.153	NA	0.153	NA	-90	0
37	1	37	30.507	17.944	0	2	0	4.628	0.153	NA	0	NA	0	90
38	1	38	30.2	18.557	0	2	8	5.313	0.552	NA	0.685	NA	116.565	116.565
39	1	39	30.047	18.863	0	2	0	5.656	0.893	NA	0.343	NA	116.565	0
40	1	40	30.047	19.016	0	2	0	5.809	1.028	NA	0.153	NA	90	-26.565
41	1	41	30.507	18.48	0	2	8	6.515	0.383	NA	0.706	NA	-49.399	-139.399
42	1	42	30.507	18.48	0	2	0	6.515	0.383	NA	0	NA	0	49.399
43	1	43	30.507	18.48	0	2	0	6.515	0.383	NA	0	NA	0	0
44	1	44	30.507	18.48	0	2	0	6.515	0.383	NA	0	NA	0	0
45	1	45	30.89	18.174	0	2	16	7.006	0.391	NA	0.49	NA	-38.66	-38.66
46	1	46	30.966	18.25	0	2	0	7.114	0.484	NA	0.108	NA	45	83.66
47	1	47	30.966	18.25	0	2	0	7.114	0.484	NA	0	NA	0	-45
48	2	1	25.527	21.085	0	2	8	0	0	NA	NA	NA	NA	NA
49	2	2	25.527	21.085	0	2	0	0	0	NA	0	NA	0	NA
