 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,9,9,9,29.103,5.867,0.030,9,2,1,0,2
2,0.000,18,18,18,2.672,17.717,0.061,18,2,1,0,2
