Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	12.559	24.772	0	2	9	0	0	NA	NA	NA	NA	NA
2	1	2	12.655	24.772	0	2	93	0.096	0.096	NA	0.096	NA	0	NA
3	1	3	12.655	24.772	0	2	102	0.096	0.096	NA	0	NA	0	0
4	1	4	12.703	24.772	0	2	102	0.144	0.144	NA	0.048	NA	0	0
5	1	5	12.703	24.772	0	2	83	0.144	0.144	NA	0	NA	0	0
6	1	6	12.751	24.868	0	2	149	0.251	0.214	NA	0.107	NA	63.435	63.435
7	1	7	12.895	24.868	0	2	9	0.394	0.349	NA	0.144	NA	0	-63.435
8	1	8	12.943	24.58	0	2	111	0.686	0.428	NA	0.291	NA	-80.538	-80.538
9	1	9	12.895	24.724	0	2	55	0.837	0.339	NA	0.151	NA	108.435	-171.027
10	1	10	12.895	24.724	0	2	111	0.837	0.339	NA	0	NA	0	-108.435
11	1	11	12.799	24.772	0	2	55	0.944	0.239	NA	0.107	NA	153.435	153.435
12	1	12	12.512	25.059	0	2	37	1.351	0.291	NA	0.406	NA	135	-18.435
13	1	13	12.464	25.011	0	2	55	1.418	0.258	NA	0.068	NA	-135	90
14	1	14	12.751	25.107	0	2	18	1.721	0.386	NA	0.303	NA	18.435	153.435
15	1	15	12.847	25.059	0	2	65	1.828	0.406	NA	0.107	NA	-26.565	-45
16	1	16	12.847	25.059	0	2	55	1.828	0.406	NA	0	NA	0	26.565
17	1	17	12.607	25.059	0	2	37	2.068	0.291	NA	0.239	NA	180	180
18	1	18	12.368	25.155	0	2	37	2.326	0.428	NA	0.258	NA	158.199	-21.801
19	1	19	12.559	24.915	0	2	74	2.632	0.144	NA	0.307	NA	-51.34	150.461
20	1	20	12.559	25.011	0	2	37	2.728	0.239	NA	0.096	NA	90	141.34
21	1	21	12.464	25.011	0	2	65	2.824	0.258	NA	0.096	NA	180	90
22	1	22	12.512	25.011	0	2	55	2.872	0.244	NA	0.048	NA	0	-180
23	1	23	12.703	25.011	0	2	46	3.063	0.279	NA	0.192	NA	0	0
24	1	24	12.703	25.011	0	2	27	3.063	0.279	NA	0	NA	0	0
25	1	25	12.607	24.868	0	2	46	3.236	0.107	NA	0.173	NA	-123.69	-123.69
26	1	26	12.607	24.868	0	2	65	3.236	0.107	NA	0	NA	0	123.69
27	1	27	12.559	24.82	0	2	37	3.304	0.048	NA	0.068	NA	-135	-135
28	1	28	12.512	24.82	0	2	37	3.352	0.068	NA	0.048	NA	180	-45
29	1	29	12.512	24.82	0	2	74	3.352	0.068	NA	0	NA	0	-180
30	1	30	12.416	25.059	0	2	46	3.61	0.321	NA	0.258	NA	111.801	111.801
31	1	31	12.416	25.059	0	2	65	3.61	0.321	NA	0	NA	0	-111.801
