Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	11.479	9.242	0	2	65	0	0	NA	NA	NA	NA	NA
2	1	2	11.535	9.298	0	2	46	0.079	0.079	NA	0.079	NA	45	NA
3	1	3	12.094	9.242	0	2	74	0.641	0.615	NA	0.562	NA	-5.711	-50.711
4	1	4	12.933	9.242	0	2	111	1.48	1.454	NA	0.839	NA	0	5.711
5	1	5	14.275	9.689	0	2	65	2.895	2.832	NA	1.415	NA	18.435	18.435
6	1	6	14.387	9.801	0	2	83	3.053	2.961	NA	0.158	NA	45	26.565
7	1	7	14.331	9.857	0	2	27	3.132	2.918	NA	0.079	NA	135	90
8	1	8	14.89	10.025	0	2	74	3.716	3.5	NA	0.584	NA	16.699	-118.301
9	1	9	15.114	10.137	0	2	65	3.966	3.744	NA	0.25	NA	26.565	9.866
10	1	10	15.114	10.137	0	2	18	3.966	3.744	NA	0	NA	0	-26.565
11	1	11	15.058	10.193	0	2	9	4.045	3.703	NA	0.079	NA	135	135
12	1	12	15.114	10.248	0	2	74	4.124	3.772	NA	0.079	NA	45	-90
13	1	13	15.114	10.248	0	2	37	4.124	3.772	NA	0	NA	0	-45
14	1	14	15.002	10.472	0	2	93	4.374	3.732	NA	0.25	NA	116.565	116.565
15	1	15	15.394	10.528	0	2	18	4.77	4.121	NA	0.395	NA	8.13	-108.435
16	1	16	15.45	10.584	0	2	46	4.849	4.191	NA	0.079	NA	45	36.87
17	1	17	15.45	10.584	0	2	18	4.849	4.191	NA	0	NA	0	-45
18	1	18	15.45	10.584	0	2	46	4.849	4.191	NA	0	NA	0	0
19	1	19	15.45	10.584	0	2	83	4.849	4.191	NA	0	NA	0	0
20	1	20	15.505	10.696	0	2	46	4.974	4.281	NA	0.125	NA	63.435	63.435
21	1	21	15.505	10.975	0	2	74	5.254	4.384	NA	0.28	NA	90	26.565
22	1	22	15.729	11.031	0	2	9	5.484	4.612	NA	0.231	NA	14.036	-75.964
23	1	23	15.561	11.311	0	2	27	5.81	4.577	NA	0.326	NA	120.964	106.928
24	1	24	15.673	11.423	0	2	55	5.969	4.728	NA	0.158	NA	45	-75.964
25	1	25	16.065	11.311	0	2	0	6.376	5.031	NA	0.407	NA	-15.945	-60.945
26	1	26	16.233	11.311	0	2	9	6.543	5.185	NA	0.168	NA	0	15.945
27	2	1	10.64	9.074	0	2	102	0	0	NA	NA	NA	NA	NA
28	2	2	10.92	9.074	0	2	83	0.28	0.28	NA	0.28	NA	0	NA
29	2	3	10.864	9.074	0	2	111	0.336	0.224	NA	0.056	NA	180	180
30	2	4	10.808	9.074	0	2	93	0.391	0.168	NA	0.056	NA	180	0
31	2	5	10.696	9.074	0	2	83	0.503	0.056	NA	0.112	NA	180	0
32	2	6	10.584	9.074	0	2	111	0.615	0.056	NA	0.112	NA	180	0
33	2	7	10.248	9.018	0	2	46	0.955	0.395	NA	0.34	NA	-170.538	9.462
34	2	8	10.248	9.018	0	2	102	0.955	0.395	NA	0	NA	0	170.538
35	2	9	9.969	9.018	0	2	83	1.235	0.673	NA	0.28	NA	180	180
36	2	10	9.913	9.13	0	2	65	1.36	0.729	NA	0.125	NA	116.565	-63.435
37	2	11	9.913	9.13	0	2	74	1.36	0.729	NA	0	NA	0	-116.565
38	2	12	9.354	8.906	0	2	37	1.962	1.297	NA	0.602	NA	-158.199	-158.199
39	2	13	9.242	8.794	0	2	55	2.121	1.426	NA	0.158	NA	-135	23.199
40	2	14	9.242	8.794	0	2	65	2.121	1.426	NA	0	NA	0	135
41	2	15	9.242	8.794	0	2	37	2.121	1.426	NA	0	NA	0	0
42	2	16	9.242	8.794	0	2	65	2.121	1.426	NA	0	NA	0	0
43	2	17	9.242	8.794	0	2	65	2.121	1.426	NA	0	NA	0	0
44	2	18	9.242	8.403	0	2	46	2.512	1.551	NA	0.391	NA	-90	-90
45	2	19	9.41	8.235	0	2	18	2.749	1.489	NA	0.237	NA	-45	45
46	2	20	9.41	8.179	0	2	65	2.805	1.521	NA	0.056	NA	-90	-45
