Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	17.525	12.576	0	2	255	0	0	NA	NA	NA	NA	NA
2	1	2	17.398	12.513	0	2	255	0.142	0.142	NA	0.142	NA	-153.435	NA
3	1	3	17.398	12.513	0	2	255	0.142	0.142	NA	0	NA	0	153.435
4	1	4	17.398	12.513	0	2	255	0.142	0.142	NA	0	NA	0	0
5	1	5	17.398	12.513	0	2	255	0.142	0.142	NA	0	NA	0	0
6	1	6	17.398	12.513	0	2	177	0.142	0.142	NA	0	NA	0	0
7	1	7	17.588	12.513	0	2	205	0.332	0.09	NA	0.19	NA	0	0
8	1	8	17.588	12.513	0	2	255	0.332	0.09	NA	0	NA	0	0
9	1	9	17.588	12.513	0	2	255	0.332	0.09	NA	0	NA	0	0
10	1	10	17.525	12.513	0	2	255	0.396	0.063	NA	0.063	NA	180	180
11	1	11	16.827	12.576	0	2	195	1.096	0.698	NA	0.701	NA	174.806	-5.194
12	1	12	16.89	12.576	0	2	223	1.16	0.634	NA	0.063	NA	0	-174.806
13	1	13	16.89	12.576	0	2	223	1.16	0.634	NA	0	NA	0	0
14	1	14	17.144	12.576	0	2	255	1.413	0.381	NA	0.254	NA	0	0
15	1	15	17.144	12.576	0	2	93	1.413	0.381	NA	0	NA	0	0
16	1	16	17.715	12.513	0	2	195	1.988	0.201	NA	0.574	NA	-6.34	-6.34
17	1	17	17.525	12.45	0	2	255	2.189	0.127	NA	0.201	NA	-161.565	-155.225
18	1	18	17.525	12.45	0	2	255	2.189	0.127	NA	0	NA	0	161.565
19	1	19	17.398	12.45	0	2	223	2.315	0.179	NA	0.127	NA	180	180
20	1	20	17.398	12.45	0	2	177	2.315	0.179	NA	0	NA	0	-180
21	1	21	17.398	12.45	0	2	195	2.315	0.179	NA	0	NA	0	0
22	1	22	17.398	12.45	0	2	214	2.315	0.179	NA	0	NA	0	0
23	1	23	17.398	12.45	0	2	214	2.315	0.179	NA	0	NA	0	0
24	1	24	17.207	12.45	0	2	139	2.506	0.342	NA	0.19	NA	180	180
25	1	25	17.207	12.45	0	2	149	2.506	0.342	NA	0	NA	0	-180
26	1	26	16.89	12.196	0	2	149	2.912	0.74	NA	0.406	NA	-141.34	-141.34
27	1	27	16.89	12.259	0	2	158	2.975	0.709	NA	0.063	NA	90	-128.66
28	1	28	16.89	12.45	0	2	233	3.166	0.647	NA	0.19	NA	90	0
29	1	29	16.763	12.45	0	2	214	3.293	0.772	NA	0.127	NA	180	90
30	1	30	16.763	12.45	0	2	139	3.293	0.772	NA	0	NA	0	-180
31	1	31	17.969	11.688	0	2	186	4.718	0.993	NA	1.426	NA	-32.276	-32.276
32	1	32	18.222	11.688	0	2	214	4.972	1.129	NA	0.254	NA	0	32.276
33	1	33	18.476	11.752	0	2	158	5.233	1.259	NA	0.262	NA	14.036	14.036
34	1	34	18.54	11.815	0	2	158	5.323	1.269	NA	0.09	NA	45	30.964
35	1	35	18.666	11.815	0	2	186	5.45	1.372	NA	0.127	NA	0	-45
36	1	36	20.252	11.879	0	2	46	7.037	2.816	NA	1.587	NA	2.291	2.291
37	2	1	30.339	2.173	0	2	255	0	0	NA	NA	NA	NA	NA
38	2	2	29.768	1.665	0	2	255	0.764	0.764	NA	0.764	NA	-138.366	NA
39	2	3	30.085	2.236	0	2	177	1.417	0.262	NA	0.653	NA	60.945	-160.688
40	2	4	30.022	2.236	0	2	46	1.48	0.323	NA	0.063	NA	180	119.055
41	2	5	29.705	1.982	0	2	149	1.887	0.662	NA	0.406	NA	-141.34	38.66
42	2	6	30.022	1.919	0	2	255	2.21	0.406	NA	0.323	NA	-11.31	130.03
43	2	7	29.831	2.871	0	2	255	3.181	0.863	NA	0.97	NA	101.31	112.62
44	2	8	29.705	3.378	0	2	74	3.704	1.362	NA	0.523	NA	104.036	2.726
45	2	9	30.022	3.759	0	2	139	4.199	1.617	NA	0.495	NA	50.194	-53.842
46	2	10	30.91	4.583	0	2	93	5.411	2.477	NA	1.212	NA	42.879	-7.316
47	2	11	30.72	5.408	0	2	205	6.257	3.258	NA	0.846	NA	102.995	60.116
48	2	12	31.417	5.916	0	2	177	7.12	3.895	NA	0.863	NA	36.027	-66.967
49	2	13	31.417	5.725	0	2	46	7.311	3.713	NA	0.19	NA	-90	-126.027
50	2	14	31.671	5.725	0	2	233	7.564	3.794	NA	0.254	NA	0	90
51	2	15	31.671	5.725	0	2	255	7.564	3.794	NA	0	NA	0	0
52	2	16	31.925	5.662	0	2	83	7.826	3.833	NA	0.262	NA	-14.036	-14.036
53	2	17	31.417	4.583	0	2	255	9.018	2.641	NA	1.192	NA	-115.201	-101.165
54	2	18	31.735	4.393	0	2	255	9.388	2.623	NA	0.37	NA	-30.964	84.237
55	2	19	31.544	4.837	0	2	46	9.871	2.924	NA	0.483	NA	113.199	144.162
56	2	20	31.544	4.393	0	2	55	10.315	2.526	NA	0.444	NA	-90	156.801
57	2	21	31.29	3.568	0	2	55	11.178	1.689	NA	0.863	NA	-107.103	-17.103
58	2	22	30.783	3.695	0	2	83	11.701	1.586	NA	0.523	NA	165.964	-86.934
59	2	23	31.608	3.568	0	2	55	12.535	1.886	NA	0.834	NA	-8.746	-174.71
60	2	24	32.242	3.441	0	2	18	13.182	2.287	NA	0.647	NA	-11.31	-2.564
61	2	25	31.1	3.441	0	2	37	14.324	1.48	NA	1.142	NA	180	-168.69
62	2	26	30.846	3.251	0	2	102	14.641	1.192	NA	0.317	NA	-143.13	36.87
63	2	27	31.164	3.378	0	2	93	14.983	1.46	NA	0.342	NA	21.801	164.932
64	2	28	31.227	3.759	0	2	65	15.369	1.818	NA	0.386	NA	80.538	58.736
65	2	29	31.164	4.139	0	2	255	15.755	2.132	NA	0.386	NA	99.462	18.925
66	2	30	30.973	4.139	0	2	37	15.945	2.066	NA	0.19	NA	180	80.538
67	2	31	31.164	4.012	0	2	83	16.174	2.016	NA	0.229	NA	-33.69	146.31
68	2	32	31.608	4.33	0	2	223	16.719	2.502	NA	0.546	NA	35.538	69.228
69	2	33	31.417	4.774	0	2	242	17.202	2.816	NA	0.483	NA	113.199	77.661
70	2	34	31.544	4.647	0	2	121	17.382	2.752	NA	0.179	NA	-45	-158.199
71	2	35	31.544	4.774	0	2	55	17.509	2.867	NA	0.127	NA	90	135
72	3	1	16.446	20.633	0	2	139	0	0	NA	NA	NA	NA	NA
73	3	2	16.573	20.633	0	2	205	0.127	0.127	NA	0.127	NA	0	NA
74	3	3	16.573	20.57	0	2	121	0.19	0.142	NA	0.063	NA	-90	-90
75	3	4	16.51	20.506	0	2	130	0.28	0.142	NA	0.09	NA	-135	-45
76	3	5	16.51	20.506	0	2	195	0.28	0.142	NA	0	NA	0	135
77	3	6	16.51	20.443	0	2	65	0.343	0.201	NA	0.063	NA	-90	-90
78	3	7	16.383	20.443	0	2	74	0.47	0.201	NA	0.127	NA	180	-90
79	3	8	16.002	20.443	0	2	130	0.851	0.483	NA	0.381	NA	180	0
80	3	9	16.002	20.379	0	2	167	0.914	0.511	NA	0.063	NA	-90	90
81	3	10	16.319	20.252	0	2	255	1.256	0.401	NA	0.342	NA	-21.801	68.199
82	3	11	17.017	19.999	0	2	111	1.999	0.853	NA	0.743	NA	-19.983	1.818
83	3	12	16.89	19.935	0	2	255	2.14	0.827	NA	0.142	NA	-153.435	-133.452
84	3	13	16.89	19.935	0	2	255	2.14	0.827	NA	0	NA	0	153.435
85	3	14	16.827	19.935	0	2	255	2.204	0.795	NA	0.063	NA	180	180
86	3	15	16.827	19.935	0	2	255	2.204	0.795	NA	0	NA	0	-180
87	3	16	16.827	19.935	0	2	251	2.204	0.795	NA	0	NA	0	0
88	3	17	16.827	19.935	0	2	255	2.204	0.795	NA	0	NA	0	0
89	3	18	16.827	19.935	0	2	205	2.204	0.795	NA	0	NA	0	0
90	3	19	16.827	19.935	0	2	214	2.204	0.795	NA	0	NA	0	0
91	3	20	16.573	19.999	0	2	167	2.465	0.647	NA	0.262	NA	165.964	165.964
