 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,63.653,19.921,0,0,2,1,0,2
2,0.000,0,0,0,36.885,62.097,0,0,2,1,0,2
