Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	16.298	13.832	0	2	159.75	0	0	NA	NA	NA	NA	NA
2	1	2	16.346	13.832	0	2	94.5	0.048	0.048	NA	0.048	NA	0	NA
3	1	3	16.466	14.143	0	2	107.222	0.381	0.354	NA	0.334	NA	68.962	68.962
4	1	4	16.514	14.191	0	2	112.333	0.449	0.419	NA	0.068	NA	45	-23.962
5	1	5	16.49	14.191	0	2	103.25	0.473	0.407	NA	0.024	NA	180	135
6	2	1	15.316	15.748	0	2	97.611	0	0	NA	NA	NA	NA	NA
7	2	2	15.364	15.748	0	2	111.417	0.048	0.048	NA	0.048	NA	0	NA
8	2	3	15.412	16.131	0	2	94.5	0.434	0.395	NA	0.386	NA	82.875	82.875
9	2	4	15.412	16.418	0	2	65.75	0.722	0.677	NA	0.287	NA	90	7.125
10	2	5	15.436	16.514	0	2	83.389	0.82	0.776	NA	0.099	NA	75.964	-14.036
11	2	6	15.484	16.586	0	2	65.75	0.907	0.855	NA	0.086	NA	56.31	-19.654
12	2	7	15.484	16.706	0	2	94.75	1.026	0.973	NA	0.12	NA	90	33.69
13	2	8	15.484	16.873	0	2	72.833	1.194	1.138	NA	0.168	NA	90	0
14	2	9	15.436	16.969	0	2	112.917	1.301	1.227	NA	0.107	NA	116.565	26.565
15	2	10	15.46	17.089	0	2	135.167	1.423	1.349	NA	0.122	NA	78.69	-37.875
16	2	11	15.508	17.209	0	2	108.333	1.552	1.474	NA	0.129	NA	68.199	-10.491
17	2	12	15.436	17.232	0	2	105.833	1.628	1.49	NA	0.076	NA	161.565	93.366
18	2	13	15.436	17.232	0	2	70.583	1.628	1.49	NA	0	NA	0	-161.565
19	2	14	15.436	17.544	0	2	115.611	1.939	1.8	NA	0.311	NA	90	90
20	2	15	15.316	17.64	0	2	88.167	2.093	1.892	NA	0.153	NA	141.34	51.34
21	2	16	15.364	17.64	0	2	74.25	2.141	1.893	NA	0.048	NA	0	-141.34
22	2	17	15.388	17.616	0	2	87.056	2.174	1.87	NA	0.034	NA	-45	-45
23	2	18	15.508	17.712	0	2	148.917	2.328	1.973	NA	0.153	NA	38.66	83.66
24	2	19	15.436	18.238	0	2	124.222	2.86	2.494	NA	0.532	NA	97.765	59.105
25	2	20	15.484	18.262	0	2	111.167	2.913	2.52	NA	0.054	NA	26.565	-71.2
26	2	21	15.46	18.047	0	2	167.25	3.13	2.304	NA	0.217	NA	-96.34	-122.905
