 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,59.728,38.973,0,0,2,1,0,2
2,0.000,0,0,0,7.018,36.285,0,0,2,1,0,2
