Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	19.806	37.915	0	2	83	0	0	NA	NA	NA	NA	NA
2	1	2	19.806	37.915	0	2	55	0	0	NA	0	NA	0	NA
3	1	3	19.919	37.915	0	2	74	0.113	0.113	NA	0.113	NA	0	0
4	1	4	19.919	37.915	0	2	74	0.113	0.113	NA	0	NA	0	0
5	1	5	19.976	37.915	0	2	65	0.17	0.17	NA	0.057	NA	0	0
6	1	6	20.146	37.858	0	2	55	0.349	0.344	NA	0.179	NA	-18.435	-18.435
7	1	7	20.485	37.575	0	2	93	0.791	0.759	NA	0.442	NA	-39.806	-21.371
8	1	8	20.825	37.462	0	2	74	1.149	1.115	NA	0.358	NA	-18.435	21.371
9	1	9	20.599	37.406	0	2	65	1.382	0.942	NA	0.233	NA	-165.964	-147.529
10	1	10	20.429	37.406	0	2	83	1.552	0.804	NA	0.17	NA	180	-14.036
11	1	11	20.881	37.292	0	2	74	2.018	1.242	NA	0.467	NA	-14.036	165.964
12	1	12	20.938	36.783	0	2	121	2.531	1.601	NA	0.512	NA	-83.66	-69.624
13	1	13	21.221	36.783	0	2	111	2.814	1.812	NA	0.283	NA	0	83.66
14	1	14	21.221	36.783	0	2	27	2.814	1.812	NA	0	NA	0	0
15	1	15	21.164	36.783	0	2	9	2.87	1.768	NA	0.057	NA	180	180
16	1	16	21.108	36.783	0	2	18	2.927	1.725	NA	0.057	NA	180	0
17	1	17	20.825	36.953	0	2	46	3.257	1.401	NA	0.33	NA	149.036	-30.964
18	1	18	20.825	37.009	0	2	102	3.313	1.363	NA	0.057	NA	90	-59.036
19	1	19	20.655	37.123	0	2	74	3.517	1.161	NA	0.204	NA	146.31	56.31
20	1	20	20.316	37.123	0	2	37	3.857	0.942	NA	0.34	NA	180	33.69
21	1	21	20.316	37.123	0	2	111	3.857	0.942	NA	0	NA	0	-180
22	1	22	20.316	37.123	0	2	37	3.857	0.942	NA	0	NA	0	0
23	1	23	20.655	37.066	0	2	46	4.201	1.2	NA	0.344	NA	-9.462	-9.462
24	1	24	20.542	37.009	0	2	46	4.328	1.167	NA	0.127	NA	-153.435	-143.973
25	1	25	20.542	37.009	0	2	46	4.328	1.167	NA	0	NA	0	153.435
26	1	26	20.485	36.953	0	2	74	4.408	1.178	NA	0.08	NA	-135	-135
27	1	27	20.485	36.953	0	2	74	4.408	1.178	NA	0	NA	0	135
28	1	28	20.485	36.953	0	2	37	4.408	1.178	NA	0	NA	0	0
29	1	29	20.485	36.953	0	2	46	4.408	1.178	NA	0	NA	0	0
30	1	30	20.316	36.896	0	2	83	4.587	1.139	NA	0.179	NA	-161.565	-161.565
