Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	18.65	20.963	0	2	93	0	0	NA	NA	NA	NA	NA
2	1	2	18.882	20.685	0	2	55	0.361	0.361	NA	0.361	NA	-50.194	NA
3	1	3	19.992	20.408	0	2	83	1.505	1.452	NA	1.144	NA	-14.036	36.158
4	1	4	20.223	19.945	0	2	177	2.022	1.873	NA	0.517	NA	-63.435	-49.399
5	1	5	20.408	20.223	0	2	102	2.356	1.907	NA	0.334	NA	56.31	119.745
6	1	6	20.963	19.39	0	2	65	3.357	2.797	NA	1.001	NA	-56.31	-112.62
7	1	7	21.425	19.113	0	2	9	3.896	3.335	NA	0.539	NA	-30.964	25.346
8	1	8	21.194	18.974	0	2	18	4.166	3.229	NA	0.27	NA	-149.036	-118.072
9	1	9	21.148	18.882	0	2	27	4.269	3.251	NA	0.103	NA	-116.565	32.471
10	1	10	21.009	18.974	0	2	37	4.436	3.085	NA	0.167	NA	146.31	-97.125
11	1	11	20.824	18.419	0	2	27	5.021	3.346	NA	0.585	NA	-108.435	105.255
12	1	12	21.148	18.604	0	2	83	5.394	3.435	NA	0.373	NA	29.745	138.18
13	1	13	21.194	18.974	0	2	37	5.767	3.229	NA	0.373	NA	82.875	53.13
14	1	14	21.194	18.65	0	2	27	6.09	3.438	NA	0.324	NA	-90	-172.875
15	1	15	20.639	19.02	0	2	9	6.757	2.78	NA	0.667	NA	146.31	-123.69
16	2	1	19.529	16.107	0	2	55	0	0	NA	NA	NA	NA	NA
17	2	2	18.928	16.107	0	2	93	0.601	0.601	NA	0.601	NA	180	NA
18	2	3	18.928	16.199	0	2	102	0.694	0.608	NA	0.093	NA	90	-90
19	2	4	18.928	16.384	0	2	27	0.879	0.662	NA	0.185	NA	90	0
20	2	5	19.483	16.662	0	2	46	1.499	0.557	NA	0.621	NA	26.565	-63.435
21	2	6	19.714	17.124	0	2	46	2.016	1.034	NA	0.517	NA	63.435	36.87
22	2	7	19.02	16.615	0	2	27	2.877	0.719	NA	0.86	NA	-143.746	152.819
23	3	1	20.87	17.54	0	2	74	0	0	NA	NA	NA	NA	NA
24	3	2	20.824	17.864	0	2	65	0.327	0.327	NA	0.327	NA	98.13	NA
25	3	3	20.778	17.91	0	2	9	0.392	0.381	NA	0.065	NA	135	36.87
26	3	4	20.917	18.558	0	2	158	1.055	1.019	NA	0.662	NA	77.905	-57.095
27	3	5	20.454	19.067	0	2	37	1.742	1.582	NA	0.688	NA	132.274	54.368
28	3	6	19.807	18.882	0	2	121	2.416	1.712	NA	0.673	NA	-164.055	63.672
29	3	7	20.408	19.437	0	2	83	3.234	1.952	NA	0.818	NA	42.709	-153.236
30	3	8	20.454	19.483	0	2	37	3.299	1.987	NA	0.065	NA	45	2.291
31	3	9	20.547	19.252	0	2	37	3.548	1.742	NA	0.249	NA	-68.199	-113.199
32	3	10	20.917	19.807	0	2	65	4.215	2.267	NA	0.667	NA	56.31	124.509
