 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,32.963,6.647,0,0,2,1,0,2
2,0.000,0,0,0,18.303,34.875,0,0,2,1,0,2
