Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	14.108	16.048	0	2	255	0	0	NA	NA	NA	NA	NA
2	1	2	14.22	15.973	0	2	255	0.134	0.134	NA	0.134	NA	-33.69	NA
3	1	3	14.183	15.973	0	2	255	0.172	0.105	NA	0.037	NA	180	-146.31
4	1	4	14.108	15.898	0	2	255	0.277	0.149	NA	0.105	NA	-135	45
5	1	5	14.108	15.898	0	2	255	0.277	0.149	NA	0	NA	0	135
6	1	6	13.996	15.898	0	2	255	0.389	0.186	NA	0.112	NA	180	180
7	1	7	13.884	16.085	0	2	255	0.607	0.227	NA	0.217	NA	120.964	-59.036
8	1	8	13.884	16.122	0	2	255	0.644	0.236	NA	0.037	NA	90	-30.964
9	1	9	14.108	15.898	0	2	255	0.96	0.149	NA	0.316	NA	-45	-135
10	1	10	14.108	15.898	0	2	255	0.96	0.149	NA	0	NA	0	45
11	1	11	14.295	15.824	0	2	255	1.161	0.291	NA	0.201	NA	-21.801	-21.801
12	1	12	14.369	15.824	0	2	255	1.236	0.344	NA	0.075	NA	0	21.801
13	1	13	14.444	15.861	0	2	255	1.319	0.384	NA	0.083	NA	26.565	26.565
14	1	14	14.407	16.16	0	2	242	1.62	0.319	NA	0.301	NA	97.125	70.56
15	1	15	14.332	16.383	0	2	255	1.856	0.403	NA	0.236	NA	108.435	11.31
16	1	16	14.556	16.197	0	2	255	2.147	0.472	NA	0.291	NA	-39.806	-148.241
17	1	17	14.78	15.749	0	2	149	2.648	0.735	NA	0.5	NA	-63.435	-23.629
18	1	18	14.742	15.6	0	2	233	2.801	0.776	NA	0.154	NA	-104.036	-40.601
19	1	19	14.369	15.675	0	2	158	3.182	0.455	NA	0.38	NA	168.69	-87.274
20	1	20	14.705	15.376	0	2	255	3.631	0.898	NA	0.449	NA	-41.634	149.676
21	1	21	15.041	15.302	0	2	167	3.975	1.194	NA	0.344	NA	-12.529	29.105
22	1	22	15.749	14.929	0	2	83	4.776	1.986	NA	0.801	NA	-27.759	-15.23
