 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,23.207,9.031,0.000,0,2,30,0,2
2,0.000,9,9,9,1.086,23.550,0.029,9,2,30,0,2
