Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	12.607	18.517	0	2	27	0	0	NA	NA	NA	NA	NA
2	1	2	12.663	18.352	0	2	9	0.175	0.175	NA	0.175	NA	-71.565	NA
3	1	3	12.663	18.352	0	2	0	0.175	0.175	NA	0	NA	0	71.565
4	1	4	12.497	18.352	0	2	9	0.34	0.199	NA	0.166	NA	180	180
5	1	5	12.497	18.352	0	2	46	0.34	0.199	NA	0	NA	0	-180
6	1	6	12.497	18.352	0	2	27	0.34	0.199	NA	0	NA	0	0
7	1	7	12.442	18.352	0	2	18	0.396	0.234	NA	0.055	NA	180	180
8	1	8	12.994	18.02	0	2	9	1.04	0.63	NA	0.644	NA	-30.964	149.036
9	1	9	13.049	17.855	0	2	18	1.214	0.797	NA	0.175	NA	-71.565	-40.601
10	1	10	12.828	17.744	0	2	27	1.461	0.804	NA	0.247	NA	-153.435	-81.87
11	1	11	11.944	18.296	0	2	0	2.504	0.699	NA	1.042	NA	147.995	-58.57
12	1	12	12.331	18.131	0	2	18	2.924	0.475	NA	0.421	NA	-23.199	-171.193
13	1	13	13.381	17.578	0	2	27	4.11	1.216	NA	1.186	NA	-27.759	-4.56
14	1	14	13.546	17.578	0	2	9	4.276	1.328	NA	0.166	NA	0	27.759
15	1	15	13.657	17.634	0	2	0	4.399	1.372	NA	0.124	NA	26.565	26.565
16	1	16	14.43	17.192	0	2	0	5.29	2.254	NA	0.891	NA	-29.745	-56.31
17	1	17	14.706	17.081	0	2	9	5.587	2.543	NA	0.297	NA	-21.801	7.943
18	2	1	15.424	16.418	0	2	9	0	0	NA	NA	NA	NA	NA
19	2	2	14.706	16.584	0	2	9	0.737	0.737	NA	0.737	NA	167.005	NA
20	2	3	14.817	16.75	0	2	18	0.936	0.692	NA	0.199	NA	56.31	-110.695
21	2	4	12.165	17.965	0	2	9	3.853	3.607	NA	2.916	NA	155.376	99.067
22	2	5	11.282	18.462	0	2	9	4.867	4.619	NA	1.014	NA	150.642	-4.734
23	2	6	10.177	19.235	0	2	9	6.215	5.956	NA	1.348	NA	145.008	-5.634
24	2	7	10.122	19.346	0	2	9	6.338	6.057	NA	0.124	NA	116.565	-28.443
25	2	8	11.005	18.794	0	2	9	7.381	5.017	NA	1.042	NA	-32.005	-148.57
