 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,30.815,1.307,0,0,2,16,0,2
2,0.000,0,0,0,12.450,30.127,0,0,2,16,0,2
