 ,Area,Mean,Min,Max,X,Y,IntDen,RawIntDen,Ch,Frame,Counter,Count
1,0.000,0,0,0,5.269,45.731,0.000,0,2,1,0,2
2,0.000,11,11,11,36.458,29.715,0.122,11,2,1,0,2
