Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	21.228	17.545	0	2	130	0	0	NA	NA	NA	NA	NA
2	1	2	21.67	17.348	0	2	27	0.484	0.484	NA	0.484	NA	-23.962	NA
3	1	3	21.965	17.692	0	2	121	0.936	0.751	NA	0.453	NA	49.399	73.361
4	1	4	21.965	17.692	0	2	46	0.936	0.751	NA	0	NA	0	-49.399
5	1	5	21.866	17.643	0	2	37	1.046	0.646	NA	0.11	NA	-153.435	-153.435
6	1	6	21.67	17.643	0	2	37	1.243	0.453	NA	0.196	NA	180	-26.565
7	1	7	21.67	17.643	0	2	121	1.243	0.453	NA	0	NA	0	-180
8	1	8	21.326	17.643	0	2	93	1.586	0.139	NA	0.344	NA	180	180
9	1	9	20.884	17.643	0	2	74	2.028	0.358	NA	0.442	NA	180	0
10	1	10	20.639	17.201	0	2	214	2.534	0.682	NA	0.506	NA	-119.055	60.945
11	1	11	20.54	17.348	0	2	139	2.711	0.715	NA	0.177	NA	123.69	-117.255
12	1	12	20.835	17.103	0	2	111	3.095	0.591	NA	0.384	NA	-39.806	-163.496
13	1	13	20.835	17.25	0	2	167	3.242	0.491	NA	0.147	NA	90	129.806
14	1	14	20.688	17.496	0	2	111	3.528	0.542	NA	0.286	NA	120.964	30.964
15	1	15	20.54	17.496	0	2	83	3.676	0.689	NA	0.147	NA	180	59.036
16	1	16	20.54	17.397	0	2	214	3.774	0.703	NA	0.098	NA	-90	90
17	1	17	20.54	17.397	0	2	177	3.774	0.703	NA	0	NA	0	90
18	1	18	20.54	17.397	0	2	158	3.774	0.703	NA	0	NA	0	0
19	1	19	20.344	17.397	0	2	223	3.97	0.896	NA	0.196	NA	180	180
20	1	20	20.54	17.397	0	2	37	4.167	0.703	NA	0.196	NA	0	-180
21	1	21	20.835	17.397	0	2	83	4.462	0.42	NA	0.295	NA	0	0
22	1	22	20.835	17.299	0	2	102	4.56	0.463	NA	0.098	NA	-90	-90
23	1	23	20.835	17.299	0	2	83	4.56	0.463	NA	0	NA	0	90
24	1	24	20.786	17.201	0	2	121	4.67	0.56	NA	0.11	NA	-116.565	-116.565
25	1	25	20.786	17.201	0	2	65	4.67	0.56	NA	0	NA	0	116.565
26	1	26	20.982	17.25	0	2	149	4.872	0.384	NA	0.202	NA	14.036	14.036
27	1	27	20.933	17.152	0	2	149	4.982	0.491	NA	0.11	NA	-116.565	-130.601
28	1	28	21.032	17.152	0	2	65	5.08	0.439	NA	0.098	NA	0	116.565
29	1	29	21.228	16.464	0	2	121	5.795	1.08	NA	0.715	NA	-74.055	-74.055
30	1	30	21.572	16.661	0	2	83	6.191	0.948	NA	0.396	NA	29.745	103.799
31	1	31	21.572	16.759	0	2	46	6.289	0.858	NA	0.098	NA	90	60.255
32	2	1	27.367	18.478	0	2	255	0	0	NA	NA	NA	NA	NA
33	2	2	27.416	18.478	0	2	251	0.049	0.049	NA	0.049	NA	0	NA
34	2	3	27.809	18.183	0	2	255	0.54	0.531	NA	0.491	NA	-36.87	-36.87
35	2	4	27.76	18.183	0	2	255	0.589	0.491	NA	0.049	NA	180	-143.13
36	2	5	27.76	18.183	0	2	255	0.589	0.491	NA	0	NA	0	-180
37	2	6	27.662	18.183	0	2	251	0.688	0.417	NA	0.098	NA	180	180
38	2	7	27.662	18.281	0	2	251	0.786	0.354	NA	0.098	NA	90	-90
39	2	8	27.662	18.331	0	2	93	0.835	0.329	NA	0.049	NA	90	0
40	2	9	27.662	18.38	0	2	158	0.884	0.311	NA	0.049	NA	90	0
41	2	10	27.563	18.429	0	2	255	0.994	0.202	NA	0.11	NA	153.435	63.435
42	2	11	27.563	18.429	0	2	242	0.994	0.202	NA	0	NA	0	-153.435
43	2	12	27.465	18.429	0	2	255	1.092	0.11	NA	0.098	NA	180	180
44	2	13	27.514	18.478	0	2	242	1.161	0.147	NA	0.069	NA	45	-135
45	2	14	27.711	18.232	0	2	195	1.476	0.422	NA	0.314	NA	-51.34	-96.34
46	2	15	28.202	17.987	0	2	195	2.025	0.969	NA	0.549	NA	-26.565	24.775
47	2	16	28.349	17.938	0	2	158	2.18	1.121	NA	0.155	NA	-18.435	8.13
48	2	17	28.398	17.594	0	2	255	2.528	1.358	NA	0.347	NA	-81.87	-63.435
49	2	18	28.496	17.545	0	2	255	2.637	1.465	NA	0.11	NA	-26.565	55.305
50	2	19	28.595	17.545	0	2	251	2.736	1.542	NA	0.098	NA	0	26.565
51	2	20	28.595	17.545	0	2	255	2.736	1.542	NA	0	NA	0	0
52	2	21	28.644	17.545	0	2	130	2.785	1.581	NA	0.049	NA	0	0
53	2	22	28.84	17.397	0	2	149	3.03	1.827	NA	0.246	NA	-36.87	-36.87
