Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	62.974	46.743	0	2	58	0	0	NA	NA	NA	NA	NA
2	1	2	62.974	46.743	0	2	69	0	0	NA	0	NA	0	NA
3	1	3	62.974	46.619	0	2	11	0.124	0.124	NA	0.124	NA	-90	-90
4	1	4	63.222	46.247	0	2	46	0.571	0.554	NA	0.447	NA	-56.31	33.69
5	1	5	63.222	46.247	0	2	23	0.571	0.554	NA	0	NA	0	56.31
6	1	6	63.098	46.371	0	2	0	0.746	0.392	NA	0.175	NA	135	135
7	1	7	63.098	46.495	0	2	34	0.87	0.277	NA	0.124	NA	90	-45
8	1	8	63.222	46.743	0	2	46	1.147	0.248	NA	0.277	NA	63.435	-26.565
9	1	9	62.974	46.495	0	2	81	1.497	0.248	NA	0.35	NA	-135	161.565
10	1	10	63.098	46.495	0	2	0	1.621	0.277	NA	0.124	NA	0	135
11	1	11	63.594	46.123	0	2	0	2.241	0.876	NA	0.62	NA	-36.87	-36.87
12	1	12	63.222	45.999	0	2	46	2.633	0.784	NA	0.392	NA	-161.565	-124.695
13	1	13	62.726	46.247	0	2	23	3.187	0.554	NA	0.554	NA	153.435	-45
14	1	14	62.602	46.371	0	2	23	3.362	0.526	NA	0.175	NA	135	-18.435
15	1	15	62.974	46.495	0	2	0	3.754	0.248	NA	0.392	NA	18.435	-116.565
16	1	16	62.85	46.495	0	2	23	3.878	0.277	NA	0.124	NA	180	161.565
17	1	17	62.726	46.371	0	2	46	4.053	0.447	NA	0.175	NA	-135	45
18	1	18	62.478	46.867	0	2	11	4.607	0.511	NA	0.554	NA	116.565	-108.435
19	1	19	62.478	46.867	0	2	34	4.607	0.511	NA	0	NA	0	-116.565
20	1	20	63.098	46.619	0	2	11	5.274	0.175	NA	0.667	NA	-21.801	-21.801
21	1	21	62.726	46.371	0	2	46	5.721	0.447	NA	0.447	NA	-146.31	-124.509
22	1	22	62.478	46.247	0	2	0	5.998	0.701	NA	0.277	NA	-153.435	-7.125
23	1	23	62.974	46.495	0	2	46	6.552	0.248	NA	0.554	NA	26.565	180
24	1	24	63.346	46.619	0	2	34	6.944	0.392	NA	0.392	NA	18.435	-8.13
25	1	25	62.974	46.619	0	2	34	7.316	0.124	NA	0.372	NA	180	161.565
26	1	26	62.974	46.619	0	2	11	7.316	0.124	NA	0	NA	0	-180
27	1	27	62.726	46.371	0	2	34	7.666	0.447	NA	0.35	NA	-135	-135
28	1	28	62.726	46.619	0	2	34	7.914	0.277	NA	0.248	NA	90	-135
29	1	29	62.726	46.495	0	2	58	8.038	0.35	NA	0.124	NA	-90	-180
