Nr	TID	PID	x [micron]	y [micron]	t [sec]	c [idx]	I [val]	Len [micron]	D2S [micron]	D2R [micron]	D2P [micron]	v [micron/sec]	? [deg]	?? [deg]
1	1	1	23.067	29.179	0	2	0	0	0	NA	NA	NA	NA	NA
2	1	2	23.067	29.179	0	2	0	0	0	NA	0	NA	0	NA
3	1	3	23.149	29.179	0	2	0	0.083	0.083	NA	0.083	NA	0	0
4	1	4	23.149	29.179	0	2	0	0.083	0.083	NA	0	NA	0	0
5	1	5	23.81	29.51	0	2	0	0.821	0.814	NA	0.739	NA	26.565	26.565
6	1	6	24.058	29.592	0	2	0	1.083	1.074	NA	0.261	NA	18.435	-8.13
7	1	7	24.388	29.757	0	2	0	1.452	1.443	NA	0.369	NA	26.565	8.13
8	1	8	24.223	29.344	0	2	0	1.897	1.168	NA	0.445	NA	-111.801	-138.366
9	1	9	24.636	29.427	0	2	11	2.318	1.589	NA	0.421	NA	11.31	123.111
10	1	10	24.223	29.675	0	2	0	2.8	1.258	NA	0.482	NA	149.036	137.726
11	1	11	23.728	28.931	0	2	0	3.693	0.706	NA	0.893	NA	-123.69	87.274
12	1	12	23.728	29.014	0	2	0	3.776	0.681	NA	0.083	NA	90	-146.31
13	1	13	23.645	29.014	0	2	0	3.858	0.601	NA	0.083	NA	180	90
14	1	14	23.645	29.014	0	2	0	3.858	0.601	NA	0	NA	0	-180
15	1	15	23.81	29.51	0	2	0	4.381	0.814	NA	0.522	NA	71.565	71.565
16	1	16	23.893	29.51	0	2	0	4.463	0.89	NA	0.083	NA	0	-71.565
17	1	17	24.471	29.757	0	2	0	5.093	1.519	NA	0.629	NA	23.199	23.199
18	1	18	25.214	29.84	0	2	0	5.84	2.247	NA	0.748	NA	6.34	-16.858
19	1	19	24.884	30.253	0	2	0	6.369	2.111	NA	0.529	NA	128.66	122.32
20	1	20	25.049	29.923	0	2	0	6.739	2.117	NA	0.369	NA	-63.435	167.905
21	1	21	25.545	29.923	0	2	0	7.234	2.587	NA	0.496	NA	0	63.435
22	1	22	26.288	30.088	0	2	0	7.996	3.347	NA	0.762	NA	12.529	12.529
23	1	23	26.123	30.253	0	2	0	8.23	3.239	NA	0.234	NA	135	122.471
24	1	24	26.453	30.253	0	2	11	8.56	3.553	NA	0.33	NA	0	-135
25	1	25	26.536	30.666	0	2	34	8.981	3.774	NA	0.421	NA	78.69	78.69
26	1	26	27.197	30.749	0	2	11	9.647	4.418	NA	0.666	NA	7.125	-71.565
27	1	27	27.032	31.079	0	2	11	10.017	4.397	NA	0.369	NA	116.565	109.44
28	1	28	26.949	31.162	0	2	23	10.133	4.359	NA	0.117	NA	135	18.435
29	1	29	27.692	31.162	0	2	0	10.877	5.033	NA	0.743	NA	0	-135
30	1	30	27.858	30.997	0	2	0	11.11	5.124	NA	0.234	NA	-45	-45
31	1	31	27.692	30.831	0	2	11	11.344	4.912	NA	0.234	NA	-135	-90
32	1	32	27.775	31.079	0	2	11	11.605	5.077	NA	0.261	NA	71.565	-153.435
33	1	33	27.692	30.914	0	2	11	11.79	4.94	NA	0.185	NA	-116.565	171.87
34	1	34	27.692	30.914	0	2	11	11.79	4.94	NA	0	NA	0	116.565
35	1	35	27.692	30.749	0	2	11	11.955	4.885	NA	0.165	NA	-90	-90
36	1	36	27.858	30.501	0	2	0	12.253	4.97	NA	0.298	NA	-56.31	33.69
37	1	37	28.188	30.584	0	2	0	12.594	5.31	NA	0.341	NA	14.036	70.346
38	1	38	28.023	30.584	0	2	0	12.759	5.151	NA	0.165	NA	180	165.964
39	1	39	28.105	30.584	0	2	0	12.841	5.231	NA	0.083	NA	0	-180
40	1	40	27.362	31.327	0	2	11	13.893	4.802	NA	1.051	NA	135	135
41	1	41	27.94	30.997	0	2	0	14.559	5.201	NA	0.666	NA	-29.745	-164.745
42	1	42	27.94	30.997	0	2	23	14.559	5.201	NA	0	NA	0	29.745
43	1	43	28.105	31.079	0	2	0	14.743	5.385	NA	0.185	NA	26.565	26.565
44	1	44	27.94	31.079	0	2	0	14.909	5.231	NA	0.165	NA	180	153.435
45	1	45	27.858	31.079	0	2	11	14.991	5.154	NA	0.083	NA	180	0
46	1	46	27.858	31.079	0	2	0	14.991	5.154	NA	0	NA	0	-180
47	1	47	27.858	31.079	0	2	11	14.991	5.154	NA	0	NA	0	0
48	1	48	27.445	31.079	0	2	11	15.404	4.772	NA	0.413	NA	180	180
49	2	1	29.179	30.171	0	2	0	0	0	NA	NA	NA	NA	NA
50	2	2	29.262	30.171	0	2	0	0.083	0.083	NA	0.083	NA	0	NA
51	2	3	29.51	29.84	0	2	0	0.496	0.467	NA	0.413	NA	-53.13	-53.13
52	2	4	29.84	29.923	0	2	0	0.836	0.706	NA	0.341	NA	14.036	67.166
53	2	5	30.171	30.088	0	2	0	1.206	0.995	NA	0.369	NA	26.565	12.529
54	2	6	30.253	30.666	0	2	0	1.79	1.183	NA	0.584	NA	81.87	55.305
55	2	7	30.831	31.327	0	2	0	2.668	2.017	NA	0.878	NA	48.814	-33.056
56	2	8	30.831	31.988	0	2	0	3.329	2.456	NA	0.661	NA	90	41.186
57	2	9	31.079	31.988	0	2	0	3.576	2.629	NA	0.248	NA	0	-90
58	2	10	31.244	31.74	0	2	0	3.874	2.594	NA	0.298	NA	-56.31	-56.31
59	2	11	30.914	31.823	0	2	0	4.215	2.395	NA	0.341	NA	165.964	-137.726
60	2	12	31.244	31.74	0	2	0	4.555	2.594	NA	0.341	NA	-14.036	-180
61	2	13	31.74	31.823	0	2	0	5.058	3.047	NA	0.502	NA	9.462	23.499
62	2	14	31.988	32.483	0	2	0	5.764	3.638	NA	0.706	NA	69.444	59.982
63	2	15	32.07	32.896	0	2	0	6.185	3.974	NA	0.421	NA	78.69	9.246
64	3	1	29.592	32.401	0	2	0	0	0	NA	NA	NA	NA	NA
65	3	2	29.179	31.327	0	2	0	1.151	1.151	NA	1.151	NA	-111.038	NA
66	3	3	29.757	31.74	0	2	0	1.861	0.681	NA	0.711	NA	35.538	146.575
67	3	4	29.84	31.988	0	2	11	2.122	0.482	NA	0.261	NA	71.565	36.027
68	3	5	29.757	32.401	0	2	0	2.543	0.165	NA	0.421	NA	101.31	29.745
69	3	6	29.262	32.483	0	2	0	3.046	0.341	NA	0.502	NA	170.538	69.228
70	3	7	29.923	32.566	0	2	0	3.712	0.369	NA	0.666	NA	7.125	-163.413
71	3	8	29.51	32.566	0	2	23	4.125	0.185	NA	0.413	NA	180	172.875
72	3	9	30.088	32.649	0	2	0	4.709	0.554	NA	0.584	NA	8.13	-171.87
73	3	10	30.749	32.566	0	2	0	5.375	1.168	NA	0.666	NA	-7.125	-15.255
74	3	11	30.336	32.401	0	2	0	5.82	0.743	NA	0.445	NA	-158.199	-151.074
75	3	12	30.501	32.401	0	2	0	5.985	0.909	NA	0.165	NA	0	158.199
76	3	13	30.418	32.318	0	2	0	6.102	0.83	NA	0.117	NA	-135	-135
77	3	14	29.84	32.318	0	2	0	6.68	0.261	NA	0.578	NA	180	-45
78	3	15	29.84	32.401	0	2	23	6.763	0.248	NA	0.083	NA	90	-90
79	3	16	30.005	32.566	0	2	23	6.996	0.445	NA	0.234	NA	45	-45
80	3	17	30.336	32.566	0	2	11	7.327	0.762	NA	0.33	NA	0	-45
81	3	18	30.171	32.896	0	2	0	7.696	0.762	NA	0.369	NA	116.565	116.565
82	3	19	30.666	32.649	0	2	34	8.25	1.102	NA	0.554	NA	-26.565	-143.13
83	3	20	30.088	32.483	0	2	11	8.852	0.502	NA	0.601	NA	-164.055	-137.49
84	3	21	30.584	32.483	0	2	0	9.347	0.995	NA	0.496	NA	0	164.055
85	3	22	30.253	32.401	0	2	0	9.688	0.661	NA	0.341	NA	-165.964	-165.964
86	3	23	30.005	32.401	0	2	11	9.936	0.413	NA	0.248	NA	180	-14.036
